deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.198367180644351;0.66538192782353;0.0212445097928388;0.0203255420341443;0.00306289502823558;0.00299152725812277;10636;0.0112225955150843;0.00451445562226254;0.503933182900844;0.432700008183473;0.106756937942493;0.00356365697539157;0.000209225169006444;0.0003133388944221;10636;0.0018517851151352;0.00180238381816647;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.600758430487654;0.385117320242719;0.138577392259461;0.00326522307086442;0.000115979873244511;0.000209874586682168;10636;0.00403292690391221;0.00179050922435729;0.503933182900844;0.432700008183473;0.106756937942493;0.00356365697539157;0.000209225169006444;0.0003133388944221;10636;0.0018517851151352;0.00180238381816647;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.494113066071818;0.493333998733278;0.00408947738191881;4.06030613803916e-05;0.000102648358910922;10636;0.00393784386085768;0.00219866159601717;0.503933182900844;0.432700008183473;0.106756937942493;0.00356365697539157;0.000209225169006444;0.0003133388944221;10636;0.0018517851151352;0.00180238381816647;200;200;1;0.5;1.75;3;0.5;0.01
0;0.200603739832854;0.55607976434802;0.0221238233623754;0.00889483417473622;0.00106115307634525;0.0007923422283424;35777;0.0241856964498749;0.00329696174523178;0.503933182900844;0.432700008183473;0.106756937942493;0.00356365697539157;0.000209225169006444;0.0003133388944221;10636;0.0018517851151352;0.00180238381816647;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.599668315770848;0.489426952307228;0.17110764095224;0.00240456245542532;5.40621622526497e-05;8.05232396577044e-05;35777;0.0022385748271429;0.00106617534000335;0.503933182900844;0.432700008183473;0.106756937942493;0.00356365697539157;0.000209225169006444;0.0003133388944221;10636;0.0018517851151352;0.00180238381816647;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.445044257850163;0.444755056562971;0.00175021503442106;6.64568719063619e-06;2.41838546903542e-05;35777;0.0017618661954843;0.000997108348218625;0.503933182900844;0.432700008183473;0.106756937942493;0.00356365697539157;0.000209225169006444;0.0003133388944221;10636;0.0018517851151352;0.00180238381816647;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
