deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.196001002883289;0.418265897735737;0.0161433130562334;0.0118577642005113;0.00200053850022847;0.0022095107347585;10636;0.0020620408082;0.00325140042315272;0.50586059922277;0.443664136868541;0.112871744255217;0.00622794699252664;0.00024720005884035;0.000333598901055821;10636;0.00525092887425939;0.00357844695939971;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.594615770339729;0.486469551567046;0.160826799361911;0.00606744685487347;0.00016512004541211;0.000237658140416219;10636;0.0048656358688127;0.00268658630612498;0.50586059922277;0.443664136868541;0.112871744255217;0.00622794699252664;0.00024720005884035;0.000333598901055821;10636;0.00525092887425939;0.00357844695939971;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.48696981980664;0.489841363214807;0.00521607372487443;3.46483578736521e-05;0.000102891081551126;10636;0.00492546382331697;0.00294864479675298;0.50586059922277;0.443664136868541;0.112871744255217;0.00622794699252664;0.00024720005884035;0.000333598901055821;10636;0.00525092887425939;0.00357844695939971;200;200;1;0.5;1.75;3;0.5;0.01
0;0.199462410673525;0.422468689546154;0.0175118004415777;0.00371187461254576;0.000593426281759812;0.000655230014294348;35777;0.00154639443359806;0.0013933616004882;0.50586059922277;0.443664136868541;0.112871744255217;0.00622794699252664;0.00024720005884035;0.000333598901055821;10636;0.00525092887425939;0.00357844695939971;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.6028733543897;0.445883110358932;0.161619914689419;0.00167274657447453;4.38379650186054e-05;7.28491528116077e-05;35777;0.00172518188115887;0.000827395674252727;0.50586059922277;0.443664136868541;0.112871744255217;0.00622794699252664;0.00024720005884035;0.000333598901055821;10636;0.00525092887425939;0.00357844695939971;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.463149723979653;0.463035669504513;0.00231493210906705;9.55676950306506e-06;2.93055105149034e-05;35777;0.00227426054377284;0.00135464191264278;0.50586059922277;0.443664136868541;0.112871744255217;0.00622794699252664;0.00024720005884035;0.000333598901055821;10636;0.00525092887425939;0.00357844695939971;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
