deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.20118778989595;0.478066646103561;0.0186533981476804;0.0126145583861636;0.00191048483782483;0.00210347211764246;10636;0.00419516978200358;0.00416079127834154;0.497069700388622;0.636403603990321;0.154271146426656;0.0129896182256942;0.000565516821889498;0.000452713820015496;10636;0.0100770370239018;0.00657622058011651;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.599912247712175;0.533709721143138;0.191077772683592;0.0104166090883287;0.00027853352782608;0.000269694253063838;10636;0.00699596636916525;0.00662259210231374;0.497069700388622;0.636403603990321;0.154271146426656;0.0129896182256942;0.000565516821889498;0.000452713820015496;10636;0.0100770370239018;0.00657622058011651;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.58174710721438;0.582624497768337;0.00769927935345381;4.15236756890827e-05;0.000116250835145461;10636;0.00778400952489585;0.00461400219781977;0.497069700388622;0.636403603990321;0.154271146426656;0.0129896182256942;0.000565516821889498;0.000452713820015496;10636;0.0100770370239018;0.00657622058011651;200;200;1;0.5;1.75;3;0.5;0.01
0;0.202150357305905;0.568989415452457;0.0224973041460642;0.00669164208448229;0.000950737838135407;0.000802754484412749;35777;0.00222782146563554;0.00300902048285905;0.497069700388622;0.636403603990321;0.154271146426656;0.0129896182256942;0.000565516821889498;0.000452713820015496;10636;0.0100770370239018;0.00657622058011651;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.600818961902908;0.522633761135034;0.187039671298571;0.00367276004031229;7.36730601272362e-05;8.32770976625771e-05;35777;0.00389759665914115;0.00225318414493115;0.497069700388622;0.636403603990321;0.154271146426656;0.0129896182256942;0.000565516821889498;0.000452713820015496;10636;0.0100770370239018;0.00657622058011651;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.517802965040811;0.517587622476391;0.0036422180342145;1.19796039926962e-05;2.79396088803639e-05;35777;0.00363383458953313;0.00236776818636118;0.497069700388622;0.636403603990321;0.154271146426656;0.0129896182256942;0.000565516821889498;0.000452713820015496;10636;0.0100770370239018;0.00657622058011651;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
