deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.20132882035853;0.522732006722354;0.0204530156892726;0.0127511940080836;0.00254842834857634;0.00236741409770917;10636;0.00229661933815841;0.0044124799662718;0.499780619280436;0.41230263270228;0.106817356874394;0.00377947466873798;0.000222206906248832;0.000328917141219153;10636;0.00406310223228603;0.00189554463689738;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.595195562241446;0.589985506211481;0.214520679679594;0.0185463268518499;0.000402748645661748;0.000281640429764982;10636;0.022825489555139;0.0135753327468151;0.499780619280436;0.41230263270228;0.106817356874394;0.00377947466873798;0.000222206906248832;0.000328917141219153;10636;0.00406310223228603;0.00189554463689738;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.394952942221437;0.397412490061718;0.00357070520676789;2.19556255778201e-05;8.16450445994906e-05;10636;0.00349779988310375;0.00205636239723572;0.499780619280436;0.41230263270228;0.106817356874394;0.00377947466873798;0.000222206906248832;0.000328917141219153;10636;0.00406310223228603;0.00189554463689738;200;200;1;0.5;1.75;3;0.5;0.01
0;0.200715543505605;0.545013600748664;0.0204982011747509;0.00612560237072463;0.000811287526757822;0.000743957748907168;35777;0.00357112936013609;0.00203272706789956;0.499780619280436;0.41230263270228;0.106817356874394;0.00377947466873798;0.000222206906248832;0.000328917141219153;10636;0.00406310223228603;0.00189554463689738;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.602430798185062;0.516916939002663;0.18749196441365;0.00339731652911927;7.01247150785137e-05;8.67736928520929e-05;35777;0.00268775828062861;0.00188292353584569;0.499780619280436;0.41230263270228;0.106817356874394;0.00377947466873798;0.000222206906248832;0.000328917141219153;10636;0.00406310223228603;0.00189554463689738;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.517519534331124;0.519729467737847;0.00280827405239302;1.17384054447379e-05;2.95225641069519e-05;35777;0.00282055609944788;0.00167114130436594;0.499780619280436;0.41230263270228;0.106817356874394;0.00377947466873798;0.000222206906248832;0.000328917141219153;10636;0.00406310223228603;0.00189554463689738;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
