deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.201642221386485;0.430047771124477;0.0192303833122195;0.00876559590860659;0.0021584443455104;0.00215789350151038;10636;0.00341160090338899;0.00334442694067397;0.49960824871506;0.445219212808505;0.107404467871249;0.00609776781940662;0.000197466040799247;0.000295963020698935;10636;0.00431838133511622;0.00260625987492511;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.603532029585059;0.415009248061094;0.15130142133246;0.00420429864470204;0.000146553344058722;0.000235101113431765;10636;0.00331660261035631;0.00200084250255237;0.49960824871506;0.445219212808505;0.107404467871249;0.00609776781940662;0.000197466040799247;0.000295963020698935;10636;0.00431838133511622;0.00260625987492511;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.551354274319728;0.550398481810855;0.00623369845590023;4.14783592663023e-05;0.00010782075052391;10636;0.00609727717063807;0.00358062377473302;0.49960824871506;0.445219212808505;0.107404467871249;0.00609776781940662;0.000197466040799247;0.000295963020698935;10636;0.00431838133511622;0.00260625987492511;200;200;1;0.5;1.75;3;0.5;0.01
0;0.202150357305905;0.60313292902111;0.0236978999265218;0.00925616843385885;0.00113056268274167;0.000774369157168484;35777;0.00522070035233698;0.00330789547885587;0.49960824871506;0.445219212808505;0.107404467871249;0.00609776781940662;0.000197466040799247;0.000295963020698935;10636;0.00431838133511622;0.00260625987492511;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.597972626734131;0.538385567333004;0.195657901143202;0.00373584961468639;7.54160228780265e-05;8.73491785308374e-05;35777;0.00284956385915857;0.00233312610790162;0.49960824871506;0.445219212808505;0.107404467871249;0.00609776781940662;0.000197466040799247;0.000295963020698935;10636;0.00431838133511622;0.00260625987492511;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.576163913708402;0.574169146770564;0.00326848684722391;1.356269172625e-05;3.40941018151188e-05;35777;0.0031890447807925;0.00186762704545152;0.49960824871506;0.445219212808505;0.107404467871249;0.00609776781940662;0.000197466040799247;0.000295963020698935;10636;0.00431838133511622;0.00260625987492511;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
