deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.201454180769712;0.466293323327718;0.0214211743835319;0.011885594467969;0.00225464081923575;0.00212635966470621;10636;0.00638012404704691;0.00574624334075794;0.505045756550086;0.402089753983018;0.102980855984994;0.00291892177019549;0.000183874817915841;0.000316093547276961;10636;0.000273999713594614;0.00153338822939387;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.602215745267646;0.447656856204502;0.154094251511133;0.0028097314326393;0.000123438197050553;0.000240158363321579;10636;0.00193415865286511;0.00146723638099393;0.505045756550086;0.402089753983018;0.102980855984994;0.00291892177019549;0.000183874817915841;0.000316093547276961;10636;0.000273999713594614;0.00153338822939387;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.614112708828346;0.609486721170817;0.0143437550049893;7.66747278384195e-05;0.000113963456558964;10636;0.0142870981238223;0.0102568512901053;0.505045756550086;0.402089753983018;0.102980855984994;0.00291892177019549;0.000183874817915841;0.000316093547276961;10636;0.000273999713594614;0.00153338822939387;200;200;1;0.5;1.75;3;0.5;0.01
0;0.19874966225974;0.456251129422084;0.018471876380115;0.0053493626767232;0.000667676339924766;0.000633718117832289;35777;0.00618841425375223;0.0018240467424696;0.505045756550086;0.402089753983018;0.102980855984994;0.00291892177019549;0.000183874817915841;0.000316093547276961;10636;0.000273999713594614;0.00153338822939387;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.602020851384975;0.538398724167716;0.192225587897835;0.00223792181378291;6.22423584739702e-05;8.91790729567593e-05;35777;0.00202285101610221;0.00108624882071781;0.505045756550086;0.402089753983018;0.102980855984994;0.00291892177019549;0.000183874817915841;0.000316093547276961;10636;0.000273999713594614;0.00153338822939387;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.524421688980244;0.52118661612458;0.00331469724712557;1.41316196183291e-05;3.06161770999066e-05;35777;0.00324177601460736;0.00199731407086493;0.505045756550086;0.402089753983018;0.102980855984994;0.00291892177019549;0.000183874817915841;0.000316093547276961;10636;0.000273999713594614;0.00153338822939387;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
