deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.199871505578537;0.453021296531989;0.0218951836281167;0.0138141787799062;0.00288870440124971;0.00219900982544919;10636;0.0170751273058984;0.00790800054481086;0.500955873135268;0.408569380569307;0.0986910199234042;0.00329684809745389;0.000230142303995084;0.000339269235759884;10636;0.00346230544915827;0.001512440310519;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.60127554218378;0.480006515889068;0.176537377124905;0.00808890980365884;0.000242628248808868;0.000265639997199041;10636;0.00635769236371951;0.00452704157243618;0.500955873135268;0.408569380569307;0.0986910199234042;0.00329684809745389;0.000230142303995084;0.000339269235759884;10636;0.00346230544915827;0.001512440310519;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.509607755153663;0.504357580350134;0.00484009822017659;3.9474107736842e-05;9.88549684433098e-05;10636;0.00498557067540449;0.00294756945489346;0.500955873135268;0.408569380569307;0.0986910199234042;0.00329684809745389;0.000230142303995084;0.000339269235759884;10636;0.00346230544915827;0.001512440310519;200;200;1;0.5;1.75;3;0.5;0.01
0;0.200664300155594;0.434744364657783;0.0179594347962133;0.00412885990955735;0.000584281214156426;0.000608060799515508;35777;0.00337683250285506;0.00130997620212593;0.500955873135268;0.408569380569307;0.0986910199234042;0.00329684809745389;0.000230142303995084;0.000339269235759884;10636;0.00346230544915827;0.001512440310519;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.599808070361787;0.480720316980531;0.175949738250056;0.00307911038896702;5.8263280276043e-05;7.48801709251183e-05;35777;0.00262118740053564;0.00195173200517091;0.500955873135268;0.408569380569307;0.0986910199234042;0.00329684809745389;0.000230142303995084;0.000339269235759884;10636;0.00346230544915827;0.001512440310519;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.503800431101132;0.507309646305659;0.00423259142090253;1.50752419647727e-05;2.90995320789977e-05;35777;0.00423702855801844;0.00283111696513334;0.500955873135268;0.408569380569307;0.0986910199234042;0.00329684809745389;0.000230142303995084;0.000339269235759884;10636;0.00346230544915827;0.001512440310519;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
