deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.202363043750782;0.578824530423842;0.0244370450040338;0.0239077130376403;0.00414413815246555;0.00273599703154149;10636;0.00987905855629272;0.0146765014427286;0.500579791901722;0.583489867165176;0.144239497769389;0.0105290758756302;0.000564113291503201;0.000504320149254223;10636;0.0154151164258254;0.00507010014583876;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.597389369437134;0.585667522247413;0.215580835782573;0.0115628361687594;0.000344806840592393;0.000322171341276099;10636;0.00985182104752568;0.00922971839158972;0.500579791901722;0.583489867165176;0.144239497769389;0.0105290758756302;0.000564113291503201;0.000504320149254223;10636;0.0154151164258254;0.00507010014583876;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.410992790811195;0.418738916022944;0.0033982622089377;2.42205914793229e-05;8.53183540645491e-05;10636;0.00338048969676543;0.00198960229204846;0.500579791901722;0.583489867165176;0.144239497769389;0.0105290758756302;0.000564113291503201;0.000504320149254223;10636;0.0154151164258254;0.00507010014583876;200;200;1;0.5;1.75;3;0.5;0.01
0;0.201684508669444;0.520229103166418;0.0197806600630927;0.00580818995088507;0.000696248510770143;0.000693251978237152;35777;0.00435359222198349;0.00165610670344803;0.500579791901722;0.583489867165176;0.144239497769389;0.0105290758756302;0.000564113291503201;0.000504320149254223;10636;0.0154151164258254;0.00507010014583876;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.601270835080274;0.562915572036013;0.207155106781909;0.00358471577292582;7.68466042242205e-05;8.21935103541651e-05;35777;0.0034205756330151;0.00238064473957408;0.500579791901722;0.583489867165176;0.144239497769389;0.0105290758756302;0.000564113291503201;0.000504320149254223;10636;0.0154151164258254;0.00507010014583876;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.48445247773175;0.483858127477298;0.0021155955264923;1.01091093756874e-05;2.7669855151905e-05;35777;0.00213011849797072;0.00121738544510555;0.500579791901722;0.583489867165176;0.144239497769389;0.0105290758756302;0.000564113291503201;0.000504320149254223;10636;0.0154151164258254;0.00507010014583876;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
