deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.198257490284567;0.565408867585873;0.0193811473597792;0.0181989248353234;0.00290611099640826;0.0026371276851884;10636;0.0235433711298016;0.00408744454953121;0.495487025197447;0.582780247571662;0.137285384584185;0.0123936967913978;0.000465278887415359;0.000414681568144477;10636;0.0157396780315568;0.00675059368987668;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.599692866992606;0.480061352795939;0.171459079620703;0.00472567509589951;0.000146271337271607;0.000235041054033808;10636;0.00298077694305775;0.00239966563690366;0.495487025197447;0.582780247571662;0.137285384584185;0.0123936967913978;0.000465278887415359;0.000414681568144477;10636;0.0157396780315568;0.00675059368987668;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.513637633287213;0.508238634202977;0.00591903693131061;5.14965858021352e-05;0.00010285872713592;10636;0.00563990316493147;0.00331367711577501;0.495487025197447;0.582780247571662;0.137285384584185;0.0123936967913978;0.000465278887415359;0.000414681568144477;10636;0.0157396780315568;0.00675059368987668;200;200;1;0.5;1.75;3;0.5;0.01
0;0.199243461814388;0.611362447249055;0.0229645224048242;0.00843072881608908;0.00106181194193684;0.000827924197836004;35777;6.74777425659861e-05;0.00297959931097055;0.495487025197447;0.582780247571662;0.137285384584185;0.0123936967913978;0.000465278887415359;0.000414681568144477;10636;0.0157396780315568;0.00675059368987668;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.601843828903121;0.506561510426936;0.183270644493043;0.0033676280378542;6.47520676363205e-05;7.76197205156483e-05;35777;0.00347072283648824;0.00213781024133854;0.495487025197447;0.582780247571662;0.137285384584185;0.0123936967913978;0.000465278887415359;0.000414681568144477;10636;0.0157396780315568;0.00675059368987668;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.523127453326861;0.523044572930482;0.00323269853344244;1.28621824286609e-05;2.78925438143439e-05;35777;0.00318473368646178;0.00199293901435004;0.495487025197447;0.582780247571662;0.137285384584185;0.0123936967913978;0.000465278887415359;0.000414681568144477;10636;0.0157396780315568;0.00675059368987668;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
