deg_status;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r;mean;sigma
0;0.198179140027578;0.416964315388645;0.0167583032101395;0.011353251692249;0.00209866331549729;0.0021818455038494;10636;0.0166038125340444;0.00352425002096647;0.502162467092896;0.5106865281305;0.131007866448307;0.00526559585342197;0.000292581325250993;0.000400169036014786;10636;0.00804091541157813;0.00290029730747813;200;200;0.2;0.5;1.75;3;0.5;0.01
0;0.60246646609001;0.368620196252717;0.129681421522918;0.00311098037019003;0.000114424478725372;0.000201241071005796;10636;0.00189349505331229;0.00162669454844083;0.502162467092896;0.5106865281305;0.131007866448307;0.00526559585342197;0.000292581325250993;0.000400169036014786;10636;0.00804091541157813;0.00290029730747813;200;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000003;0.581506910067753;0.583976532994673;0.00807805267460848;4.77301513080049e-05;0.000122374142902944;10636;0.00792744150903607;0.00497976848176246;0.502162467092896;0.5106865281305;0.131007866448307;0.00526559585342197;0.000292581325250993;0.000400169036014786;10636;0.00804091541157813;0.00290029730747813;200;200;1;0.5;1.75;3;0.5;0.01
0;0.200850639610179;0.541016744127333;0.0230034918002643;0.00649646098369733;0.000890853241880774;0.000748097219020915;35777;0.00221584230849772;0.00302450551253489;0.502162467092896;0.5106865281305;0.131007866448307;0.00526559585342197;0.000292581325250993;0.000400169036014786;10636;0.00804091541157813;0.00290029730747813;400;200;0.2;0.5;1.75;3;0.5;0.01
0;0.600231992620966;0.56842432524958;0.205172605277495;0.00393551088895129;7.22366066757779e-05;8.44832777660541e-05;35777;0.00348583639258493;0.00244250829397407;0.502162467092896;0.5106865281305;0.131007866448307;0.00526559585342197;0.000292581325250993;0.000400169036014786;10636;0.00804091541157813;0.00290029730747813;400;200;0.6;0.5;1.75;3;0.5;0.01
0;1.00000000000008;0.499026621523976;0.498108512931703;0.00275736746997358;1.37321381872774e-05;2.9835091811287e-05;35777;0.00274494346710548;0.00166490561913015;0.502162467092896;0.5106865281305;0.131007866448307;0.00526559585342197;0.000292581325250993;0.000400169036014786;10636;0.00804091541157813;0.00290029730747813;400;200;1;0.5;1.75;3;0.5;0.01
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
