hateta3_wq_J;var_wq_J;hateta3_wq;var_wq;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_full
-0.0500944815844686;0.00340187388671796;0.000151861345062172;0.000153233099873875;1;0.0243323502032902;0.000151861345062175;0.00306293933145382;0;0.000111764246475223;100;1;1.2;251;0.00231050606934556;0.000153233099873875
-0.0726908565372102;0.0075865014901067;-0.00733289674076706;0.000208153494237011;1;-0.076244734711349;-0.00733289674076705;0.00502114841348249;0;-0.000278176260216948;100;1;1.2;251;0.00916624127888568;0.000208153494237011
0.0458388600037349;0.00390963766042153;-0.0105247780041448;3.22557889204156e-05;1;0.0289467156593118;-0.0105247780041448;0.00426787065207114;0;0.000118138972594828;100;1;1.2;251;0.00528637360454617;3.22557889204156e-05
0.0526029374304483;0.00351639622286077;7.55182142973593e-06;0.000293053973272044;1;0.0266105011250146;7.55182142973503e-06;0.00513825871977615;0;0.000106534289759861;100;1;1.2;251;0.00376059764435148;0.000293053973272044
-0.0886460718348002;0.00382287055984313;-0.00916524965853461;8.06831828962898e-05;1;-0.038454829236614;-0.00916524965853461;0.00276427699578199;0;-0.000147817473741479;100;1;1.2;251;0.00548151784275503;8.06831828962899e-05
0.0360652401382279;0.00499111315223441;-0.00422339956867863;0.000340609042689214;1;-0.000714984879775329;-0.00422339956867863;0.00351645309057631;0;3.1763139907939e-07;100;1;1.2;251;0.00564160696665184;0.000340609042689215
0.110042476522282;0.00795147868349276;-0.00947433456561069;0.000154323924326715;1;0.00257880352182325;-0.00947433456561069;0.00481589637132612;0;1.50124995078428e-05;100;1;1.2;251;0.00534680577994321;0.000154323924326715
-0.00972908403548179;0.0047703730007107;0.0532291365976063;0.00237583291763986;1;0.00568452171064321;0.0532291365976063;0.00434680071880061;0;2.57119768861183e-05;100;1;1.2;251;0.00440138042765879;0.00237583291763986
-0.0509021066342336;0.00580984893055165;-0.00978312966043349;2.55801342386862e-05;1;0.00426414552610144;-0.00978312966043348;0.00441373258626201;0;1.74152406265864e-05;100;1;1.2;251;0.00550941186140916;2.55801342386862e-05
2.68187353849567e-05;0.00144507015792766;0.0118658286714909;0.000455925275355181;1;-0.00674999377854098;0.0118658286714909;0.00205872747530048;0;-2.68885330750691e-05;100;1;1.2;251;0.00512672181347521;0.000455925275355181
-0.00928903394704683;0.0026421094973593;0.0360887012519255;0.00147852786947932;1;0.00931778446815842;0.0360887012519255;0.00336311442195875;0;3.80254194330455e-05;100;1;1.2;251;0.00403814276609152;0.00147852786947932
0.0413585784109773;0.00700046108255413;0.0149022927392287;0.00142779277388059;1;-0.02088944434725;0.0149022927392287;0.00602221546290056;0;-5.71804810197505e-05;100;1;1.2;251;0.00773182814910425;0.00142779277388059
0.0121395902444034;0.00136957175480382;0.0210368712959777;0.000613539071278843;1;0.0287907671939802;0.0210368712959777;0.00406737885331093;0;0.000130064191102096;100;1;1.2;251;0.00270781941696223;0.000613539071278843
0.0351706250522662;0.00321583099713337;-0.00833780578552916;8.60136990889097e-05;1;0.00644755303371519;-0.00833780578552916;0.0028763294335307;0;2.64955225923833e-05;100;1;1.2;251;0.00521107660264326;8.60136990889098e-05
0.0186567130037704;0.00378010993174405;0.0021718588290726;0.000333686323764196;1;0.0477452995478082;0.0021718588290726;0.0049266495952361;0;0.000190430386642599;100;1;1.2;251;0.00288984684877951;0.000333686323764196
-0.000443768775439233;0.001709110685555;-0.0027233052973524;3.45952652895583e-05;1;-0.0122491111712386;-0.0027233052973524;0.0011143890218592;0;-4.31042782143751e-05;100;1;1.2;251;0.0015492349594244;3.45952652895583e-05
-0.0539350126453926;0.00597213013089003;-0.00176840177616146;0.000226104608564746;1;0.00658952925316355;-0.00176840177616146;0.00494789833831993;0;2.90082783114385e-05;100;1;1.2;251;0.00589996863047414;0.000226104608564746
-0.0396425104225358;0.00391170163803915;0.0359571879666274;0.00130449517209295;1;0.0494130115939762;0.0359571879666274;0.0125494157340369;0;0.000214572768910706;100;1;1.2;251;0.0114329446012853;0.00130449517209295
-0.0199239815781796;0.00265361333281034;-0.00658436165281735;6.56642136150124e-06;1;0.0619046701040085;-0.00658436165281735;0.00285471335873077;0;0.000285923166306491;100;1;1.2;251;0.0037689322588719;6.56642136150125e-06
0.039735688908574;0.00545552080777394;-0.00263390195007197;0.000379638976427361;1;0.06744401916301;-0.00263390195007198;0.00561231755864137;0;0.00029350018910727;100;1;1.2;251;0.00414236160951366;0.000379638976427362
0.119208139888888;0.00476800557387036;-0.00572367939685384;0.00012282683185173;1;-0.040871282566223;-0.00572367939685384;0.00181030467631308;0;-0.000157716925598749;100;1;1.2;251;0.00285683129440528;0.00012282683185173
-0.0540541558216807;0.00168310948017307;-0.00587782629084175;1.47478619103581e-05;1;0.0212611701877153;-0.00587782629084176;0.00402642985836092;0;9.18429334775057e-05;100;1;1.2;251;0.00238524897347314;1.47478619103581e-05
0.0202712600543962;0.00205701244827232;0.00382726840338359;0.000320984649473839;1;-0.00690219458672333;0.0038272684033836;0.00128775608019319;0;-2.74583730640741e-05;100;1;1.2;251;0.00389325875814057;0.00032098464947384
0.0511905758351475;0.00478102024628921;-0.00709942928259633;0.00019019393115392;1;-0.0756743625441829;-0.00709942928259633;0.00393559396271105;0;-0.000292080634960042;100;1;1.2;251;0.010472367997099;0.00019019393115392
-0.0727734326165319;0.00542392705974416;-0.00338604550377188;0.000370225754031439;1;0.00702167791117333;-0.00338604550377187;0.00861721324000186;0;2.80600777977614e-05;100;1;1.2;251;0.00582658510757547;0.000370225754031439
0.081205615380679;0.00398878734775254;-0.00608411813701342;0.000361947688623561;1;0.104874184004349;-0.00608411813701343;0.010565307578275;0;0.000420059995266473;100;1;1.2;251;0.00615339575159978;0.000361947688623561
-0.0602662735541799;0.00409293788413082;0.0226045747918422;0.00114126200524;1;0.0148708504010522;0.0226045747918422;0.00373570793976818;0;5.96000876647867e-05;100;1;1.2;251;0.00732118686221822;0.00114126200524
-0.0974415251411044;0.00362950836276194;-0.010247871094282;2.34111085000578e-05;1;0.00357150733719585;-0.010247871094282;0.00374231851141579;0;3.18156400407531e-05;100;1;1.2;251;0.00539706696983897;2.34111085000578e-05
0.0328525810255268;0.00222324796521392;-0.00311253957477362;0.000215739237601501;1;0.0186764318110436;-0.00311253957477363;0.00398632882895615;0;7.5479615777072e-05;100;1;1.2;251;0.00335237525057157;0.000215739237601502
-0.0415547034961364;0.0038045526592375;-0.00455185878827422;0.00020145333375512;1;-0.0469068955713387;-0.00455185878827422;0.0016757914617278;0;-0.000186878692573772;100;1;1.2;251;0.00342025600548055;0.000201453333755121
0.00613728278790677;0.0050777623332234;-0.00792775200230217;0.000220272978754845;1;-0.00937718162842242;-0.00792775200230217;0.00383157730014934;0;-3.53430181144635e-05;100;1;1.2;251;0.00679650448077866;0.000220272978754845
-0.0758488983879152;0.00371604045286334;0.00275068983535121;0.000343470444348951;1;-0.0322835972176587;0.00275068983535121;0.00531137447085441;0;-0.000126917721040041;100;1;1.2;251;0.00655156096086239;0.000343470444348952
0.0418809016249682;0.00376017803383025;0.00456360122243311;0.000406553228940529;1;0.0590917938743689;0.00456360122243311;0.00430877635645689;0;0.000235603089079248;100;1;1.2;251;0.00764364172041105;0.00040655322894053
-0.00710163537833524;0.0075550056553101;-0.00628449804472216;0.000180707818291562;1;-0.0475555491705864;-0.00628449804472216;0.0036915278058663;0;-0.000188837848767716;100;1;1.2;251;0.00485674630845388;0.000180707818291562
0.0577187150486338;0.00708943579136116;-0.0104804717627164;2.05797967105532e-05;1;-0.0291530268523379;-0.0104804717627164;0.00733407353801722;0;-0.000114337123867309;100;1;1.2;251;0.0044973104575954;2.05797967105532e-05
-0.0229600951030598;0.00172010829488254;-0.00244890079893905;6.05593837573389e-05;1;-0.00944130273811731;-0.00244890079893905;0.00163231758722533;0;-3.72870955416438e-05;100;1;1.2;251;0.00187418510715325;6.0559383757339e-05
0.0801183236689673;0.00645432117457438;0.0249701510619116;0.00148234961555586;1;0.0638008203101574;0.0249701510619117;0.00559987280326252;0;0.000258794228077064;100;1;1.2;251;0.00415440506957421;0.00148234961555586
0.0224565508668548;0.00985358744079663;-0.00331250587641469;0.000372932395881093;1;0.0300026908434225;-0.00331250587641469;0.00563550020256526;0;0.00012092714726926;100;1;1.2;251;0.00551951559177784;0.000372932395881093
0.0207966606359097;0.00134318295019685;-0.00140814407138074;0.000139768300494425;1;-0.00847613947133392;-0.00140814407138074;0.00126534205801927;0;-2.95806876129448e-05;100;1;1.2;251;0.00320414286016504;0.000139768300494425
0.029428401800874;0.00513758060073657;0.0186349021607156;0.00101330616174573;1;0.0428335594277726;0.0186349021607156;0.00517812714881127;0;0.000170981782173015;100;1;1.2;251;0.00636346870476424;0.00101330616174573
-0.068838267035185;0.0196063601482986;0.00377897886129585;0.000911919602388495;1;0.00987428885082116;0.00377897886129585;0.0136960838625192;0;4.58240261417956e-05;100;1;1.2;251;0.0266893647725502;0.000911919602388496
0.0534360535019339;0.00290753373776107;0.00419132167383305;0.000394528353251559;1;0.021695183853007;0.00419132167383304;0.00254472724360414;0;9.56482858431292e-05;100;1;1.2;251;0.00287496769900255;0.000394528353251559
0.0607694405689925;0.00726581184620123;-0.00921621594586766;9.5204316217833e-05;1;0.0133652946477828;-0.00921621594586765;0.00725498757798085;0;5.67901495814327e-05;100;1;1.2;251;0.0360952939544833;9.52043162178331e-05
-0.0393304503775658;0.00539374583471027;-0.00528757617934109;0.00017144639619615;1;-0.00145069341714469;-0.0052875761793411;0.00428452909745388;0;1.98575007919657e-06;100;1;1.2;251;0.0051063092990863;0.00017144639619615
0.135930715747636;0.00749298788280022;0.0921815499863678;0.0039076247352728;1;0.135080668987497;0.0921815499863678;0.0158553954833355;0;0.000558139293946099;100;1;1.2;251;0.0167904128185284;0.00390762473527281
0.0188532385133675;0.00400778023301361;0.00578083751022908;0.000564031525246746;1;-0.0309298150092999;0.00578083751022908;0.00149117136241388;0;-0.000104347343093443;100;1;1.2;251;0.00281144233790285;0.000564031525246746
0.0469269645636164;0.00498518202745682;-0.00686653783184384;8.61938462272456e-05;1;-0.0347414193739025;-0.00686653783184385;0.00300620840715002;0;-0.000130501745246678;100;1;1.2;251;0.0079447464045625;8.61938462272456e-05
-0.0733733361540039;0.00424859600775616;-0.00740472077911273;0.000131791369624547;1;-0.0170793091414387;-0.00740472077911272;0.00508727985367905;0;-6.76514043069598e-05;100;1;1.2;251;0.00672316641677004;0.000131791369624547
-0.0193385062285135;0.0055242187918884;-0.00523967492218144;0.000394903159992388;1;-0.0069176815563657;-0.00523967492218143;0.00466512016704709;0;-5.75749704081941e-06;100;1;1.2;251;0.00636838579455491;0.000394903159992389
-0.0742013450885239;0.00256178955867728;-0.00666192639901246;3.3252208958884e-05;1;-0.0348550925948189;-0.00666192639901246;0.00124729733870717;0;-0.000138544116735958;100;1;1.2;251;0.00222315812726559;3.3252208958884e-05
-0.113843149233839;0.00505696500316103;-0.00819450215654397;0.000274487570737212;1;-0.0486516758472493;-0.00819450215654397;0.00301174760057788;0;-0.000193777669067729;100;1;1.2;251;0.0060008064608658;0.000274487570737213
0.0959346252596681;0.0041389952108868;0.0394269173828704;0.00244893625673561;1;0.0730482127804395;0.0394269173828704;0.0041694074444981;0;0.000295947571251385;100;1;1.2;251;0.00659070732519359;0.00244893625673562
0.0435099504931848;0.00523470939931234;-0.00882853344282613;8.6574196078853e-05;1;-0.0160693447284113;-0.00882853344282613;0.00245832718640867;0;-6.23178228874097e-05;100;1;1.2;251;0.00429057565028956;8.65741960788531e-05
-0.0154385128847388;0.00248917071912334;-0.00685949039101328;0.000116796981185981;1;-0.0436164508518923;-0.00685949039101328;0.0042295211336242;0;-0.000170203290494269;100;1;1.2;251;0.00703764951668425;0.000116796981185981
-0.0370117681506595;0.00205135690634307;-0.00345864507481684;6.41943867702402e-05;1;-0.0337997756480721;-0.00345864507481684;0.00137432443805878;0;-0.000134581457757296;100;1;1.2;251;0.00236798240189902;6.41943867702403e-05
0.00985397127417133;0.00509704480846192;-0.0161080339764126;9.09505984186644e-05;1;-0.0165738774919184;-0.0161080339764126;0.00537254925506445;0;-5.96436666929354e-05;100;1;1.2;251;0.00704368479321409;9.09505984186645e-05
-0.0223789367147181;0.00477928869519865;-0.00503545762710663;0.000210356526128562;1;0.0116375721753364;-0.00503545762710663;0.00241707678996973;0;5.20351071210603e-05;100;1;1.2;251;0.00457287698798847;0.000210356526128562
-0.0129807651988766;0.00211466876700949;-0.00551233068593551;1.41068487778443e-05;1;-0.0285311182102399;-0.00551233068593551;0.00149642591572369;0;-0.000113665612286926;100;1;1.2;251;0.00223274616427156;1.41068487778443e-05
0.0367107244413028;0.00355876509934238;-0.00170085136694874;0.000308591499430648;1;0.0288135159201032;-0.00170085136694875;0.00193176053064255;0;0.000115137666198701;100;1;1.2;251;0.00226585747583844;0.000308591499430648
0.102295478709896;0.00464078778618419;0.0218591120789771;0.000785008584373681;1;0.0358347653945262;0.0218591120789771;0.00526840266700252;0;0.000153658051518482;100;1;1.2;251;0.00439284929149984;0.000785008584373681
-0.0682283638144646;0.00307352019810485;0.00357604790698755;0.000368708757957295;1;0.00198887237276024;0.00357604790698755;0.00312883973795579;0;8.48673564818979e-06;100;1;1.2;251;0.00235572616238896;0.000368708757957295
-0.203962722452371;0.0299027907997715;-0.0100479997808348;0.000208708512949162;1;-0.160864498444467;-0.0100479997808348;0.0154537566065816;0;-0.000628333685585245;100;1;1.2;251;0.00745217134080336;0.000208708512949162
0.144954111611016;0.00575531214795554;0.0219541530343025;0.00147286289191299;1;0.0144915236761464;0.0219541530343025;0.0023768594491995;0;5.78010585677705e-05;100;1;1.2;251;0.00575300791983475;0.00147286289191299
0.0208683148191271;0.00221693676683019;0.00496437554831204;0.000383020079943684;1;0.047350652705392;0.00496437554831205;0.00289398939534778;0;0.000190630131931643;100;1;1.2;251;0.00469969110673281;0.000383020079943684
-0.00662764579070335;0.00361997216938866;-0.00913990852754513;1.85193289935119e-05;1;-0.0193725686460189;-0.00913990852754514;0.00450957190467408;0;-7.15069102107444e-05;100;1;1.2;251;0.001666621398829;1.85193289935119e-05
-0.0429363936427273;0.00193837780285283;0.00922158414565488;0.000404627846271997;1;-0.0256733736538367;0.00922158414565488;0.00237188809212113;0;-0.000102156136333994;100;1;1.2;251;0.00406153353107599;0.000404627846271997
-0.0969730286556275;0.00782141299985925;-0.0112313724965396;0.000348531503407108;1;-0.0478488098579247;-0.0112313724965396;0.0345214240389489;0;-0.000190484272084631;100;1;1.2;251;0.0162457687435594;0.000348531503407108
-0.040793649273734;0.00676114336214629;-0.0113331917203001;0.000102220176592785;1;-0.0543915811038727;-0.0113331917203001;0.00396729438683616;0;-0.00021666008573722;100;1;1.2;251;0.00718706949576484;0.000102220176592785
-0.0413399319453246;0.0132717320284656;-0.00614277772905703;0.000221760237021816;1;-0.0816117264553238;-0.00614277772905704;0.00640700334287651;0;-0.000324335712255127;100;1;1.2;251;0.00904658246876508;0.000221760237021816
-0.0257438271676602;0.00228296190797417;-0.00380723311314928;1.56341846769349e-05;1;-0.0452204999106704;-0.00380723311314928;0.000832852758374869;0;-0.000179659469747798;100;1;1.2;251;0.000996333062325643;1.56341846769349e-05
0.0815596869956693;0.00536468081905548;-0.0105006131105699;0.000150263652118808;1;-0.0625656338637695;-0.0105006131105699;0.00358002885000359;0;-0.000248850097851635;100;1;1.2;251;0.00991381987391747;0.000150263652118808
0.0801741036264727;0.00820383711919;0.00763271349079714;0.000792883902184604;1;-0.0130039297194901;0.00763271349079715;0.00397129696896946;0;-4.29071804732136e-05;100;1;1.2;251;0.0115068187842499;0.000792883902184604
0.0955537306921348;0.00281725722386126;-0.00288414942076377;0.000268963247472683;1;0.0848714032907145;-0.00288414942076377;0.00363065425213656;0;0.000346333931616027;100;1;1.2;251;0.0054814797460641;0.000268963247472684
0.0177961260324109;0.00502311391903286;-0.00953041477861677;4.99474804193206e-05;1;-0.0116886364041332;-0.00953041477861677;0.00277751360748254;0;-4.63380516558299e-05;100;1;1.2;251;0.00375100446119379;4.99474804193207e-05
-0.0914038758140861;0.00493427514728322;-0.00812152830809838;7.68181721300855e-05;1;-0.0609020984828689;-0.00812152830809837;0.00838867049320914;0;-0.000241298155059235;100;1;1.2;251;0.00280403461498112;7.68181721300855e-05
-0.0489971470031463;0.00645343504183949;-0.0108175587301343;0.000138123271155248;1;-0.0188533093818253;-0.0108175587301343;0.0045618077868268;0;-6.0862927389052e-05;100;1;1.2;251;0.00578589432002067;0.000138123271155248
-0.0982993097487726;0.00820852571808357;-0.00389218715197265;0.000320433632965157;1;-0.0748475584656382;-0.00389218715197264;0.00365157135810556;0;-0.000290300753123539;100;1;1.2;251;0.00389307956563212;0.000320433632965157
0.0473465224151406;0.00233600236984907;0.0169359463111271;0.000984086158215542;1;0.128130307660394;0.0169359463111271;0.0158936031901132;0;0.000515813563789756;100;1;1.2;251;0.0122702380913569;0.000984086158215543
0.144858475725404;0.0141403480229678;0.0101481586031066;0.00131864961039388;1;0.0163681489018958;0.0101481586031066;0.00396948364747417;0;6.63095355947451e-05;100;1;1.2;251;0.0271162977550289;0.00131864961039388
0.0281259765247486;0.00171328147730183;-0.00620100491489976;8.55695912941426e-06;1;0.0171159435027399;-0.00620100491489976;0.00349367230730639;0;7.39209717144956e-05;100;1;1.2;251;0.0036847325138451;8.55695912941427e-06
-0.000498991487698801;0.00254668900839101;-0.00878063294830964;1.24886468384596e-05;1;0.0648015301632442;-0.00878063294830964;0.00200371387419904;0;0.000259409617880362;100;1;1.2;251;0.00372594676523203;1.24886468384596e-05
0.00843382310305343;0.00363943637985155;-0.00734800514762241;5.15877712482666e-05;1;0.00680370932806622;-0.00734800514762241;0.00243253740272282;0;2.91862743381018e-05;100;1;1.2;251;0.00517184954893294;5.15877712482667e-05
-0.0340398372901938;0.00414770853032325;-0.00855825865873391;4.6285793052602e-05;1;-0.0336375397683518;-0.00855825865873392;0.00318437588388788;0;-0.000126678053139623;100;1;1.2;251;0.00402406210715185;4.62857930526021e-05
0.0922501727737069;0.00233171317951773;-0.00729338388746992;5.1359456929104e-05;1;0.0619211889946108;-0.00729338388746992;0.00323517212244542;0;0.000246711352450331;100;1;1.2;251;0.00525332867346544;5.13594569291041e-05
0.0335987922399252;0.00242159241983809;-0.00740517079427336;6.37078174594726e-05;1;0.0031853251281045;-0.00740517079427336;0.00187508043305551;0;1.27482259583489e-05;100;1;1.2;251;0.00429560325392216;6.37078174594727e-05
-0.00430785688159515;0.00185461948686876;-0.00389991230813914;0.000177266671249984;1;-0.020781288014475;-0.00389991230813914;0.00161150696728093;0;-7.26672342649525e-05;100;1;1.2;251;0.0024829975579387;0.000177266671249984
-0.00520574334912959;0.00315929463865312;-0.0038226887847059;9.82818192984967e-06;1;0.0456050444531073;-0.0038226887847059;0.00636954178977503;0;0.000198006457317667;100;1;1.2;251;0.0159296230577052;9.82818192984969e-06
0.00908108651657949;0.00310369144317173;0.00051710257192032;0.000154311465323455;1;0.0239800052602624;0.000517102571920325;0.00277919100500593;0;4.36880727794581e-05;200;1;1.2;577;0.00446281009396774;0.000154311465323454
-0.0265317048028014;0.00341384980924572;-0.00389648221114858;2.18543539342583e-05;1;-0.0330621550031783;-0.00389648221114859;0.00222719884289861;0;-5.68424407829854e-05;200;1;1.2;577;0.0017880508304053;2.18543539342581e-05
-0.0468569886707688;0.00315961451919021;-0.0040994687303177;4.12793083289609e-05;1;-0.0116573548508084;-0.0040994687303177;0.00384882433789798;0;-1.90449801004287e-05;200;1;1.2;577;0.00639536828078734;4.12793083289607e-05
-0.00861388449569109;0.00226845187124205;-0.00540589231285258;3.95807823452394e-06;1;-0.0377555800635318;-0.00540589231285258;0.0020323845763479;0;-6.15262231599427e-05;200;1;1.2;577;0.00168299917259915;3.95807823452391e-06
-0.0814821192449671;0.0024793860225609;-0.00324111829045864;3.41725163729951e-05;1;-0.0798170947489799;-0.00324111829045865;0.00162800896407935;0;-0.000138187146414555;200;1;1.2;577;0.00226033081292844;3.41725163729949e-05
0.0615470577222376;0.00163798819082124;-0.00376866854084001;4.31986928818451e-05;1;0.0386850670285797;-0.00376866854084001;0.00171615749246123;0;6.70455877542422e-05;200;1;1.2;577;0.00298395976123725;4.31986928818449e-05
0.0221923395851796;0.00258074777857738;0.00356599281617101;0.000188201225386972;1;-0.0293167161176847;0.003565992816171;0.00196853875416292;0;-4.94760329782837e-05;200;1;1.2;577;0.00267607618369913;0.000188201225386971
-0.00541696008558162;0.00144773881865604;0.00229024677212709;0.000133553716454461;1;0.0112373830958161;0.00229024677212708;0.00159659216915564;0;2.23084847158374e-05;200;1;1.2;577;0.00132110617207926;0.00013355371645446
0.0145759282362495;0.00199411111822037;-0.000374676254291673;6.84123195967955e-05;1;-0.0245473282590462;-0.000374676254291675;0.0017775324906008;0;-4.20845700254291e-05;200;1;1.2;577;0.00342717598332803;6.84123195967951e-05
-0.00116262500520248;0.00167316689733557;-0.00481320888936278;5.2568064313467e-06;1;0.0438373411919021;-0.00481320888936277;0.00220179035489613;0;7.77111876216723e-05;200;1;1.2;577;0.00152506791316925;5.25680643134667e-06
-0.0275381734511827;0.00179689299677221;-0.00375161346052675;2.8083743727763e-05;1;0.0149231620163885;-0.00375161346052676;0.0017945322173241;0;2.66678570085965e-05;200;1;1.2;577;0.00236252999118841;2.80837437277629e-05
-0.0255911693157006;0.00426028021316274;0.000109141488007994;0.000110209157252257;1;-0.0366558919502916;0.000109141488007999;0.00191035407793206;0;-6.34809116925559e-05;200;1;1.2;577;0.00201764333992843;0.000110209157252257
-0.0355898681119608;0.00219645838876698;-0.000363617543986071;7.70256033237271e-05;1;-0.0518749048202634;-0.000363617543986076;0.00140738146837795;0;-8.70697833483008e-05;200;1;1.2;577;0.00180336980255231;7.70256033237268e-05
0.0273019003413559;0.00203291416140182;-0.00411876609472031;2.5377355684696e-05;1;-0.0134019921081145;-0.00411876609472031;0.00130319318739576;0;-2.32100433321726e-05;200;1;1.2;577;0.00225651530958508;2.53773556846958e-05
-0.0815545671844471;0.00371736637626631;-0.00628379755327144;3.53489311035174e-06;1;0.0054003558348365;-0.00628379755327145;0.00321356441189039;0;9.37721866544716e-06;200;1;1.2;577;0.00346407327221211;3.53489311035172e-06
0.10612539064659;0.00210304103500171;0.00601011708556729;0.000231251707752166;1;0.0670014481028353;0.00601011708556729;0.00428963163301687;0;0.000116737331239185;200;1;1.2;577;0.00505340522643384;0.000231251707752165
-0.0312887740347087;0.00218715596773714;0.00407986841465762;0.000198480363049662;1;-0.017073916256124;0.0040798684146576;0.00146511511950833;0;-2.95433328529071e-05;200;1;1.2;577;0.00174513798080166;0.000198480363049661
0.0206007067515892;0.00137838467162487;-0.00389345077961481;8.5770559967383e-06;1;0.00539693581909647;-0.00389345077961481;0.00124733844938846;0;9.4227765042366e-06;200;1;1.2;577;0.00316418394881207;8.57705599673824e-06
0.0509641819291512;0.00602624572203769;-0.00507681322820286;8.13942312775166e-05;1;-0.0139061827294853;-0.00507681322820286;0.00293440016664834;0;-2.39308709639263e-05;200;1;1.2;577;0.00499124339624371;8.13942312775161e-05
0.0340298306998703;0.0024227734433436;-0.00132846470716195;0.000154269577794102;1;0.0098426884876301;-0.00132846470716195;0.00226799562138349;0;1.78996160808159e-05;200;1;1.2;577;0.00369973274406438;0.000154269577794101
0.0353348904379795;0.00270967200154687;-0.00239296555825897;7.72054233864117e-05;1;0.00487930865862262;-0.00239296555825898;0.00178043752532159;0;8.6874568411773e-06;200;1;1.2;577;0.00252983998625634;7.72054233864113e-05
0.0202428845789144;0.00385285829106939;-0.0048758454444266;4.54533630018462e-05;1;-0.0562169574693321;-0.00487584544442659;0.00179493924686967;0;-9.73685629394746e-05;200;1;1.2;577;0.00697651011766035;4.5453363001846e-05
0.0318294598267825;0.00163979140817207;-0.00436883072299312;6.9612397699214e-06;1;-0.0285646256630643;-0.00436883072299313;0.00115242966544627;0;-4.82606666873739e-05;200;1;1.2;577;0.00300143834498219;6.96123976992137e-06
0.0692116644998143;0.00113664662932225;-0.00190131963964459;4.85395841191714e-05;1;0.0146453594928065;-0.0019013196396446;0.0010128030613429;0;2.55769890181753e-05;200;1;1.2;577;0.00184844195641872;4.8539584119171e-05
-0.0153495744921683;0.00228391853713592;-0.000893644140028057;8.00462842889672e-05;1;-0.0363558343153644;-0.000893644140028061;0.00117117961130577;0;-6.30038568897202e-05;200;1;1.2;577;0.00119110561796623;8.00462842889667e-05
