hateta3_wq_J;var_wq_J;hatrho_J;hateta3_J;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_3
0.0171873057918295;0.000139632892465477;0.502988047808765;0.107816273316196;0.0045602687303761;0;0.00192385801117039;100;0.5;1.2;251;5.33958153476136e-05;5.63635445208877e-05
-0.00732272159695392;9.60644990464684e-05;0.512948207171315;-0.0491985400469197;0.00242770322638667;0;-0.000625054815436679;100;0.5;1.2;251;3.84279230520325e-05;3.76390591534557e-05
8.37469306275837e-06;0.000108471693700403;0.48207171314741;0.0459743716197784;0.00376739702833516;0;0.000903490735751369;100;0.5;1.2;251;3.68687388192637e-05;3.71343314477151e-05
0.00375671443428924;0.00011827259514359;0.503652058432935;0.00429790509695049;0.00294348585773366;0;0.000233141088872542;100;0.5;1.2;251;4.32180860594876e-05;4.33014967745195e-05
0.00276799813839908;0.000122916064499751;0.504316069057105;-0.0145482328157522;0.00315405819603941;0;0.000149648657909159;100;0.5;1.2;251;3.01499115734892e-05;2.52968864164725e-05
-0.0171217721367378;0.000111802005882629;0.485723771580345;-0.021454625652816;0.0032045630256596;0;-0.000191720239692226;100;0.5;1.2;251;6.36269544058635e-05;6.16184029030254e-05
-0.00234252526635753;0.000114479305181362;0.483067729083665;-0.0500297737748432;0.00604072417119059;0;-0.000614470608717004;100;0.5;1.2;251;3.17689166252934e-05;3.15788419646234e-05
0.000491852997770607;9.09393626399901e-05;0.51261620185923;0.0732531786876683;0.00278319531701495;0;0.00137058295109012;100;0.5;1.2;251;4.21939946035635e-05;4.17917146993975e-05
-0.00284589278518349;0.000140927457898622;0.49601593625498;-0.0279004340635636;0.00419516524110593;0;-0.000261671432016343;100;0.5;1.2;251;6.5382862892872e-05;6.54456082733365e-05
0.00270514817021862;7.15540044474228e-05;0.491699867197875;0.020583294510053;0.00266335935845357;0;0.000351692240412365;100;0.5;1.2;251;5.67266830952398e-05;4.80792993916058e-05
0.000634770421974154;0.00015403052947765;0.51593625498008;0.0807185408702551;0.00333599508412411;0;0.00151391186344317;100;0.5;1.2;251;4.59868353247601e-05;4.07292782497349e-05
-0.0183218125033671;0.000150385476646309;0.49734395750332;0.0284160453383776;0.00389096279962562;0;0.000544643060338213;100;0.5;1.2;251;3.52815319249444e-05;3.3740836224342e-05
0.0209057323995039;8.72336091511325e-05;0.48871181938911;0.0333102227549088;0.00347420239703402;0;0.000921258664062982;100;0.5;1.2;251;5.85688443598945e-05;5.85550415249529e-05
-0.0114496011968144;0.000116368693677382;0.49867197875166;-0.0359146254951088;0.00367727857358364;0;-0.000509024481798183;100;0.5;1.2;251;5.56194645038609e-05;4.35879720709368e-05
-0.0254327791021392;0.000125540398244708;0.515604249667995;0.0317827887048393;0.00306144570847167;0;0.000507696316295499;100;0.5;1.2;251;3.23021002790074e-05;3.22029645147203e-05
-0.0242394934002387;0.000172034095729;0.520916334661354;-0.0434977352132575;0.00347242037716319;0;-0.000403556385381431;100;0.5;1.2;251;3.69791358265782e-05;3.55920282134486e-05
-0.0245605506982154;0.000133341575796466;0.50531208499336;-0.0239806293766355;0.00291457453990748;0;-0.000154500526707556;100;0.5;1.2;251;3.3428955997053e-05;3.42153350398583e-05
0.0048290231909104;9.02730578888685e-05;0.485723771580345;0.0333894544145665;0.00354793234026804;0;0.000778138479161088;100;0.5;1.2;251;8.22774044413178e-05;8.27013752836541e-05
-0.01042118532239;9.71868991044128e-05;0.515604249667995;-0.0647951456882023;0.00325340972802561;0;-0.000754079010931725;100;0.5;1.2;251;3.7338934304179e-05;3.23636544790023e-05
-0.00926880876277608;0.000117559925561023;0.4867197875166;0.0128007521269492;0.00230138497994912;0;0.000377917510845066;100;0.5;1.2;251;3.50787323384435e-05;3.50684701250976e-05
-0.00782029487907681;0.000100895794875847;0.48406374501992;0.0383345260799403;0.00660323726069864;0;0.000833300204737546;100;0.5;1.2;251;3.87165594127055e-05;3.84664381289932e-05
0.000686731833293156;7.43564254728258e-05;0.500996015936255;-0.0114767107245918;0.00412090017544594;0;-9.35458597252408e-05;100;0.5;1.2;251;3.65355714742674e-05;3.68347802034609e-05
0.00434996303142749;0.000103187896897994;0.497011952191235;0.01766725803114;0.00447708877424356;0;0.00058423299625566;100;0.5;1.2;251;3.62732139838663e-05;3.63164658848226e-05
0.0010858799917152;0.000131102794694356;0.50199203187251;-0.0462217869536728;0.00329680331090531;0;-0.000595464297637376;100;0.5;1.2;251;3.3756181190714e-05;3.33577544989884e-05
-0.00729699439222798;0.000124683800309839;0.51527224435591;0.00638751217487408;0.00258279180446455;0;0.0001181432050509;100;0.5;1.2;251;4.4826656039867e-05;3.80289089845672e-05
0.00213807778313918;0.000102820771857723;0.509628154050465;0.0523093968756382;0.00371138486396974;0;0.000920356800897112;100;0.5;1.2;251;2.31290273704076e-05;2.23971594044748e-05
-0.00278944170858531;0.000128760060463758;0.50066401062417;-0.0145621197017602;0.00345166784150034;0;-9.30008792565842e-05;100;0.5;1.2;251;3.27947272796971e-05;3.34121669658343e-05
-0.00678196531756455;7.44287284752167e-05;0.491699867197875;0.0246285302224966;0.00221640909182524;0;0.000803343009472902;100;0.5;1.2;251;3.68470553881165e-05;3.67458008191994e-05
0.00763096614166218;0.000101927143997628;0.487051792828685;-0.0100978919309268;0.00412557604836419;0;-3.4871715493083e-05;100;0.5;1.2;251;5.94699577993741e-05;5.48171425596097e-05
-0.000911725628631215;0.000113734490311611;0.502988047808765;0.01552205917958;0.00415751062082967;0;0.0004320909765918;100;0.5;1.2;251;6.51725041409494e-05;6.34981190961036e-05
0.00484426821860742;9.58901463965049e-05;0.507636122177955;-0.0241995483656895;0.00293616769161634;0;-0.000171047063144807;100;0.5;1.2;251;3.32916425495098e-05;3.39668749581683e-05
-0.0125172984132741;0.000129009109077651;0.4867197875166;-0.0616481523262753;0.00226808387750279;0;-0.000916587954201779;100;0.5;1.2;251;6.22335325335068e-05;7.05287674104273e-05
-0.0184942115579111;0.00011431925050295;0.492363877822045;0.00972594488802739;0.00315815854552215;0;0.000478887846142565;100;0.5;1.2;251;4.82562076342282e-05;4.82095332757973e-05
0.00905516487725279;9.60868938664867e-05;0.49203187250996;0.00340022336017346;0.00377188250799641;0;0.00017021745916478;100;0.5;1.2;251;5.08117890315413e-05;5.08893704574984e-05
0.0105237922184227;9.05016029884895e-05;0.493691899070385;-0.0683583772806402;0.00247891915848225;0;-0.000959761126413248;100;0.5;1.2;251;3.75358988661306e-05;3.67783173596093e-05
0.00585347940060418;8.42513939239168e-05;0.50597609561753;0.0624252293230087;0.00179676069595109;0;0.00114493965977595;100;0.5;1.2;251;2.18058805499757e-05;2.10779921219379e-05
-0.00417619773949976;0.000104771509792745;0.48539176626826;0.0309675523782595;0.00275114447894737;0;0.000714155275146512;100;0.5;1.2;251;3.63114321469634e-05;3.56254675681855e-05
0.00135197885521815;9.09625033705854e-05;0.502988047808765;-0.000467661939590635;0.00297848036236461;0;8.78401102083721e-05;100;0.5;1.2;251;2.04285172817941e-05;2.13907957494968e-05
-0.00174146587538067;8.53617971192943e-05;0.481739707835325;0.0258194358939442;0.00336939031071196;0;0.000723482061544689;100;0.5;1.2;251;3.17773623378244e-05;2.83660041566624e-05
0.0030123689829106;0.000135590523866448;0.509628154050465;0.0119424746532799;0.00268807621062524;0;0.000287164331900847;100;0.5;1.2;251;4.76127312543936e-05;4.77235525503694e-05
-0.00295412171444421;9.8773162656985e-05;0.486387782204515;0.10488156747346;0.00370329971711787;0;0.0018064421438456;100;0.5;1.2;251;2.70632568222677e-05;2.38302008716134e-05
0.0212681219202081;0.000101299564400136;0.499003984063745;-0.00941421816591857;0.0031400476218779;0;0.000112459252422911;100;0.5;1.2;251;3.42995384605731e-05;3.24124275931547e-05
-0.00571021002189375;9.95819049007051e-05;0.49933598937583;-0.00015742146446605;0.00205693476927464;0;0.000167837739153593;100;0.5;1.2;251;5.00223837985918e-05;5.08428989810061e-05
-0.0135352971271173;9.48481038101699e-05;0.51195219123506;-0.0229154482734131;0.0043142788703223;0;-0.000180536905798494;100;0.5;1.2;251;3.18720738503385e-05;3.18555476687844e-05
0.0180523732138385;0.00010414558715017;0.503652058432935;0.0831522138891972;0.00395254116187652;0;0.00152528705781251;100;0.5;1.2;251;2.59839289570833e-05;2.54470366533585e-05
-0.0120897823686949;0.000100102731099105;0.517596281540505;-0.0488396168973654;0.00266659011003326;0;-0.000619081150316733;100;0.5;1.2;251;3.97508718536564e-05;3.78432095706637e-05
0.0131150660579011;0.000108580897037516;0.487715803452855;-0.00248881927304679;0.004332485711772;0;0.000288245283396315;100;0.5;1.2;251;6.60206437083821e-05;6.43655323886779e-05
0.00672305438148846;8.44742703287367e-05;0.499003984063745;-0.0198685145550752;0.00214761109257045;0;-0.000185553376216665;100;0.5;1.2;251;4.40879897086396e-05;4.32244034782707e-05
-0.00525799800432007;9.41126963851396e-05;0.50066401062417;0.0235905734531731;0.00270777394543999;0;0.000624535543876816;100;0.5;1.2;251;4.9823133401655e-05;4.72984545075633e-05
0.0164297587006229;9.29270318843456e-05;0.49933598937583;0.0741840998557069;0.0042287448524164;0;0.00136176345788971;100;0.5;1.2;251;3.64588455800167e-05;3.60934975067099e-05
-0.00826939806439221;9.46289491349893e-05;0.49136786188579;0.03749834955366;0.00531118278561682;0;0.000897746682848301;100;0.5;1.2;251;3.85195709113279e-05;3.48423275067044e-05
-0.0164581170664603;0.000114448223520343;0.49867197875166;0.0259931765862619;0.00369213054872629;0;0.000555475908643305;100;0.5;1.2;251;3.49852765451839e-05;3.49022893634834e-05
0.00297870325861377;7.51754392476424e-05;0.49136786188579;-0.0339003686333579;0.00313588097151225;0;-0.000547842197994673;100;0.5;1.2;251;4.17478103566767e-05;3.62871228201056e-05
-0.000157018828716839;0.000108685855991768;0.494355909694555;0.028802301103592;0.00286588493120678;0;0.000696084350172294;100;0.5;1.2;251;4.95704762037492e-05;4.84401032925052e-05
-0.00984768506715586;0.000100517618255032;0.48605577689243;-0.053609771923196;0.00292940837661169;0;-0.000800993033932886;100;0.5;1.2;251;5.03100210166282e-05;4.89585076926531e-05
0.00583285204460466;8.61317369432963e-05;0.489043824701195;-0.0121358527926395;0.00224466631420728;0;5.61662867888078e-06;100;0.5;1.2;251;5.18213175031996e-05;5.11416138860991e-05
-0.00927497290291046;0.000100109119470869;0.49468791500664;-0.0475259084165017;0.00378032742347956;0;-0.000605087317257833;100;0.5;1.2;251;3.4174452513153e-05;3.39875247813279e-05
0.00208282882446146;6.72580434993589e-05;0.50464807436919;0.0350432600605754;0.0042182537937538;0;0.000594986963306123;100;0.5;1.2;251;3.64102716148347e-05;3.02503168790763e-05
-0.00551821035638924;0.000122606409452761;0.49800796812749;0.0465733919251581;0.00460196734234593;0;0.000913715867131204;100;0.5;1.2;251;4.81872017007226e-05;4.8140454006312e-05
0.00048241968400201;7.29540861953177e-05;0.504316069057105;0.0251981915549505;0.00195175555230058;0;0.000509130751106826;100;0.5;1.2;251;4.07195035552211e-05;4.1453026320018e-05
0.00139679905380582;8.45113934712862e-05;0.493027888446215;-0.00840518713475605;0.00281464211077425;0;-3.95444025039588e-05;100;0.5;1.2;251;5.09889818233976e-05;4.82590679390526e-05
0.0042789159578125;0.000121949369977013;0.48605577689243;-0.0257087144541528;0.00397516548434345;0;-0.000316349570596454;100;0.5;1.2;251;6.06852881705186e-05;6.08595988505186e-05
0.00492183885682407;8.54665462313127e-05;0.501660026560425;-0.000544195803879615;0.00187796766872656;0;0.000258936406277884;100;0.5;1.2;251;4.29035082978562e-05;4.44178586026561e-05
-0.0136939728932648;8.33751800821214e-05;0.50199203187251;0.0970588515937099;0.00250411259173789;0;0.00157006982654687;100;0.5;1.2;251;3.20037595742852e-05;2.83430684546448e-05
0.0249443995641162;9.93858636673644e-05;0.489707835325365;-0.0129695063327899;0.00393889649786526;0;0.00018287955551729;100;0.5;1.2;251;3.59287600332363e-05;3.3254769159548e-05
-0.00108360290476155;0.000122105108696994;0.498339973439575;-0.0171816166481168;0.00332266315807339;0;-4.66006798964046e-05;100;0.5;1.2;251;4.03098234617577e-05;4.04054822871793e-05
-0.0125085355088107;9.73243481172584e-05;0.471447543160691;-0.0969765281918192;0.00291053433986977;0;-0.00145319423969371;100;0.5;1.2;251;5.05847052401045e-05;5.27212027019012e-05
0.0102928751489524;0.000127257369710502;0.489707835325365;-0.0118352829076015;0.00382374148115456;0;2.58436843846353e-05;100;0.5;1.2;251;3.48639696212311e-05;3.50977536626206e-05
0.00873269471691628;0.000125900679501244;0.506972111553785;-0.030529861193879;0.00280701406516065;0;-0.000316592462943907;100;0.5;1.2;251;4.62509722536192e-05;4.63097777231539e-05
0.00985194837388287;9.32828237572048e-05;0.48871181938911;0.0644767323787828;0.0032874294918136;0;0.0011761982024501;100;0.5;1.2;251;6.73845732723616e-05;6.51426173912144e-05
0.00584254740987178;9.42672729906893e-05;0.50531208499336;-0.0169769308840213;0.00323852862629477;0;-9.81619030776199e-05;100;0.5;1.2;251;9.21695346556722e-05;8.91188058149628e-05
-0.000366767361252096;9.01918035314934e-05;0.503652058432935;0.0109799362557145;0.00244092565407819;0;0.000277313731567934;100;0.5;1.2;251;4.89462059805131e-05;4.43610215913858e-05
-0.009067683018094;7.59562833537358e-05;0.492363877822045;0.0407265338331155;0.00378991243451662;0;0.000736628978931483;100;0.5;1.2;251;5.43107135627618e-05;4.91599368903158e-05
-0.00480782039595411;0.000101574442194533;0.514940239043825;-0.0136744983718382;0.0033178914719264;0;3.82588993372711e-05;100;0.5;1.2;251;4.60766374072071e-05;4.37147409490705e-05
-0.0108852351145046;0.000116038123862246;0.499667994687915;-0.0911565820924277;0.00332825950583203;0;-0.00122839328713252;100;0.5;1.2;251;5.25726597102524e-05;4.79360806655923e-05
-0.00192455170578545;0.000118739213151858;0.492363877822045;-0.0434444494476488;0.0034597720644401;0;-0.000546456425551243;100;0.5;1.2;251;4.90868047615593e-05;5.33094441612429e-05
-0.0123851364405425;8.27124841219248e-05;0.491035856573705;-0.00237073470181095;0.00258430969221185;0;8.751893442335e-05;100;0.5;1.2;251;3.54985258063032e-05;3.55654004864907e-05
-0.0222863060994855;8.82908178377944e-05;0.47808764940239;-0.0186539523967231;0.00365257428668522;0;-0.000160511906863655;100;0.5;1.2;251;3.64752399537065e-05;3.63676435963076e-05
-0.00121726779730998;0.000110728748880052;0.50464807436919;0.0316364701384647;0.00354441619386368;0;0.000774732872835093;100;0.5;1.2;251;4.39228867435016e-05;4.15564523901832e-05
-0.00122442195835684;0.00010118612107224;0.48937583001328;-0.0824021913591093;0.00381276458820867;0;-0.00125250530991042;100;0.5;1.2;251;4.06722111351096e-05;4.12563029891451e-05
0.00758713780414162;0.000105535561041478;0.518924302788844;0.0272009056642212;0.00384375673319197;0;0.000613721855165223;100;0.5;1.2;251;3.53117835639306e-05;3.56061162443969e-05
-0.00424445431544314;0.000123840057889955;0.49269588313413;0.0584016891181558;0.00431651975829776;0;0.00146723221891511;100;0.5;1.2;251;5.02191162721147e-05;4.95623743271472e-05
0.00886057990098281;0.000132871981925671;0.511620185922975;0.0342499351633521;0.00418974851945157;0;0.00060782446754543;100;0.5;1.2;251;3.06908971359278e-05;2.84172436937309e-05
-0.00269067533136143;0.000119785700262572;0.506972111553785;-0.0213601874754736;0.00314699819464554;0;-3.62628328048505e-05;100;0.5;1.2;251;3.82036730157703e-05;3.71178624531472e-05
0.00719552165218387;7.81935570553228e-05;0.50531208499336;0.0182290605989505;0.0027271009273888;0;0.000336070454519886;100;0.5;1.2;251;5.03340832466376e-05;4.24611833703705e-05
0.00502431594110147;0.00013759499545699;0.48406374501992;-0.0155886649297973;0.00358955248502211;0;-0.00024721866519043;100;0.5;1.2;251;4.07843212772321e-05;4.07530576195315e-05
-0.00168214544752759;0.0001037695395504;0.522244355909694;-0.0527587124153432;0.00227804882307444;0;-0.000573623487613803;100;0.5;1.2;251;3.81975752659184e-05;3.63502031165705e-05
0.000808306582333619;8.84632584820028e-05;0.49601593625498;0.0194655551749078;0.00337736781499968;0;0.000568604259029391;100;0.5;1.2;251;6.05379553394713e-05;5.16803638802889e-05
-0.0060122934282287;0.00010491131923072;0.49867197875166;0.0473228893335374;0.00381568081692701;0;0.000910741659023397;100;0.5;1.2;251;4.9337071002839e-05;4.95783687720656e-05
-0.00438989714221665;8.83801972361992e-05;0.50597609561753;0.0325282889949611;0.00246434261803305;0;0.000558658595234735;100;0.5;1.2;251;3.77659614211318e-05;3.51677314772063e-05
0.0126037467463143;0.000112063843808106;0.510956175298805;0.070820923749299;0.00261344123806421;0;0.00125848989064935;100;0.5;1.2;251;3.62238318477251e-05;3.50316419896462e-05
0.0218404925070213;0.000132440129971296;0.50398406374502;0.103616803483792;0.00803007305579123;0;0.00181017988402612;100;0.5;1.2;251;6.07580668106608e-05;5.93345128448704e-05
-0.0039879890316809;0.000136526591226364;0.51261620185923;0.00513074904406299;0.00344156105521585;0;0.000106144207211016;100;0.5;1.2;251;4.34956533003582e-05;4.60421003549929e-05
-0.00597412250497839;0.000102672152510474;0.500332005312085;-0.0100897071445272;0.00389343212655698;0;0.000188605476088067;100;0.5;1.2;251;4.38841185817105e-05;4.21251220663099e-05
0.0155393909257793;0.000101290318826485;0.485723771580345;0.102155125103287;0.00270649091360349;0;0.00181472594858502;100;0.5;1.2;251;4.77958430954108e-05;4.67078027018032e-05
0.00857838946372668;7.91505462826187e-05;0.5;0.00162704673157316;0.0030602057241522;0;0.000222037180146163;100;0.5;1.2;251;3.44293933623919e-05;3.44892685089735e-05
-0.00622649277563688;9.04680167305898e-05;0.504980079681275;0.0724793344988658;0.00332826321383217;0;0.0012390357222306;100;0.5;1.2;251;5.35363926687245e-05;5.05776016355276e-05
-0.00219204927161738;0.000117873049659279;0.51859229747676;-0.00382729038549327;0.00470010978182626;0;0.000251916304373197;100;0.5;1.2;251;3.47149623327692e-05;3.33966678803406e-05
0.00735990536012796;8.88670214334895e-05;0.518924302788845;-0.0124367442539192;0.00211509897407852;0;1.28856080736387e-05;100;0.5;1.2;251;3.82606591227399e-05;3.89473561092729e-05
-0.0121956678243198;0.000102854830443821;0.499003984063745;-0.020658883483979;0.00271505151138343;0;-0.000223080392699388;100;0.5;1.2;251;4.63070705399026e-05;4.83688708253747e-05
0.0123468713757249;0.000106557275168022;0.5132802124834;-0.0174471519978089;0.00484684761397857;0;4.53630125291353e-05;100;0.5;1.2;251;4.79254393163495e-05;4.38025409381158e-05
-0.0107086967896945;0.00011043145596705;0.526892430278884;-0.0469888147608104;0.00419736172135386;0;-0.000425251928937825;100;0.5;1.2;251;5.87386204752846e-05;4.43544559772218e-05
0.00689103318565234;0.000113486638964034;0.501660026560425;-0.0131988804830223;0.00342350553656403;0;-0.000122849501612785;100;0.5;1.2;251;3.53837296948126e-05;3.34509813628935e-05
0.00250507586023938;5.58158849731821e-05;0.50066401062417;0.0916455253876692;0.0032301115858784;0;0.00172858238277394;100;0.5;1.2;251;3.42762950833517e-05;3.35536580990215e-05
-0.00515220908037179;0.000142923082606159;0.509628154050465;0.0319414721546466;0.00315512444037999;0;0.000723464497375396;100;0.5;1.2;251;3.31884725272392e-05;3.15064282850278e-05
0.00265617238835828;0.000125130197438416;0.484395750332005;-0.0390325230982827;0.00298121017309421;0;-0.000237724440109586;100;0.5;1.2;251;4.33262012330817e-05;4.53953141836404e-05
-0.00468754633693893;0.000110696000674673;0.490371845949535;0.0394532487486855;0.00430937966637095;0;0.000785560246082014;100;0.5;1.2;251;3.35419276121151e-05;3.25135888703197e-05
0.00862198651715783;9.89664347839355e-05;0.505644090305445;0.0282661015798397;0.00341643576850583;0;0.000667386530369241;100;0.5;1.2;251;4.18406005926473e-05;4.12297854596666e-05
-0.0171512044665324;0.000105648397221205;0.51460823373174;-0.0108578237816719;0.0032360799539355;0;-7.3066036062761e-05;100;0.5;1.2;251;3.98681360721854e-05;4.14601922846283e-05
-0.00299147452620395;0.000113048897214016;0.503652058432935;-0.0170296761095479;0.00239093142757673;0;5.02183559882238e-05;100;0.5;1.2;251;3.15153262657407e-05;2.88089116790363e-05
0.0250128178531724;0.000113856844145056;0.512284196547145;0.0190925988442367;0.00237494555886007;0;0.000430713098433008;100;0.5;1.2;251;4.4321650404836e-05;4.38137319583386e-05
0.00615374401522063;7.21023872000529e-05;0.48605577689243;-0.00407655029014733;0.00327221531866924;0;4.94244602804825e-06;100;0.5;1.2;251;4.55273003270894e-05;4.40573086968825e-05
-0.00221673407806364;8.47450351081787e-05;0.51128818061089;-0.0361214737830313;0.00281068382462321;0;-0.000207480777980941;100;0.5;1.2;251;4.24181903513485e-05;4.18729786431612e-05
0.00406280290069093;0.000131563247451261;0.51062416998672;0.00172607894537007;0.00370621467387387;0;0.000197021518115613;100;0.5;1.2;251;3.03779012941043e-05;3.06652481487182e-05
0.00663924304670018;8.51099441456988e-05;0.5066401062417;0.0622908598020072;0.00264255020704104;0;0.0013697005498171;100;0.5;1.2;251;4.5462069822735e-05;3.86132982496309e-05
0.00428658625119096;0.000102669676271116;0.47410358565737;0.0664687913395311;0.00361275645569353;0;0.00161302221713712;100;0.5;1.2;251;5.89280377473932e-05;5.15391091042859e-05
0.027713284261165;9.98218038595508e-05;0.506308100929615;0.0330728183795679;0.0031714869535412;0;0.000723294546600689;100;0.5;1.2;251;2.90710895779368e-05;2.65502263647996e-05
-0.0134161016463744;9.34339970202728e-05;0.470451527224436;0.0110881625708491;0.00476010861752341;0;0.000474055750040738;100;0.5;1.2;251;5.71300086433969e-05;5.66049044839116e-05
0.00704977432219301;0.00011331902709069;0.49867197875166;0.080523485931778;0.00354239928360841;0;0.00159331047832218;100;0.5;1.2;251;6.05643019626416e-05;5.99397763568334e-05
0.0128048692807868;0.000114945305626368;0.49800796812749;0.0438946091160566;0.00403417416811744;0;0.000908188776671832;100;0.5;1.2;251;4.4537092208264e-05;4.34858013858069e-05
-0.00898597249357407;9.66489895813918e-05;0.486387782204515;-0.00112035404900283;0.00303907903168322;0;0.000352258806818551;100;0.5;1.2;251;7.36926210439088e-05;7.15361659370125e-05
0.0144934968692417;0.000119235216960428;0.50066401062417;-0.0515886183896006;0.00456581540061034;0;-0.000617507363564891;100;0.5;1.2;251;3.21259348029232e-05;3.21799187625439e-05
-0.00239865894071506;9.11343368283663e-05;0.514940239043825;0.00929660689361225;0.00335746750441205;0;0.000297000958896898;100;0.5;1.2;251;3.31496519870425e-05;3.32611862837085e-05
0.012167983396626;0.000111158630848052;0.520584329349269;0.0854154476880321;0.00468127112159202;0;0.0014194104629151;100;0.5;1.2;251;3.55861678969989e-05;3.55641520611772e-05
0.00732934166778141;0.000115734406109168;0.50531208499336;-0.0195251908069212;0.00323637090718702;0;8.73065563889148e-06;100;0.5;1.2;251;4.43020989736575e-05;4.23586173838621e-05
-0.00826943890846063;0.000115405410902698;0.49003984063745;-0.0217978620014611;0.00451604158631707;0;1.09273592770829e-05;100;0.5;1.2;251;4.33680226315299e-05;4.60906137683224e-05
0.00553564004974403;0.000105099656307944;0.49601593625498;0.0928540376116545;0.00290306153549082;0;0.00178110391958224;100;0.5;1.2;251;3.71566040854994e-05;3.76450736639181e-05
0.00679983415632546;9.71429881241976e-05;0.500996015936255;-0.00937491876866019;0.00292897987676481;0;0.000183758321528479;100;0.5;1.2;251;2.97713855766267e-05;2.96102231751147e-05
-0.0108135825368538;9.58245518270474e-05;0.51062416998672;0.0024973239909795;0.00360497752704212;0;0.000141660047325921;100;0.5;1.2;251;2.72878391462089e-05;2.72880122680825e-05
