hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;jn;var_source_Gamma1_2;var_source_Gamma1_full;hatrho_J2;hateta3_J2;hateta3_full2;var2_source_Gamma1;var2_source_Gamma2;var2_source_Gamma3;jn2;var2_source_Gamma1_2;var2_source_Gamma1_full;n1;n2;rho1;rho2;alpha;r
0.403801554469101;-0.0120187134371834;0.00217746425614065;0.00153956411341294;0.00172375081730283;-6.87744000328527e-06;10636;0.000489016106381672;0.000275891688583743;0.497973025048161;0.00109872264463749;-0.000598712855072418;0.000643609109816417;0.0038313303747985;2.05511849129007e-07;21625;0.000200002034605419;8.5096205077702e-06;200;300;0.4;0.5;1.75;3
0.398661777610633;-0.0094838405857491;-0.000410191949341488;0.000925738471735525;0.00412644994082383;-5.59534058689701e-06;10636;0.000316953292430176;1.68145385455853e-05;0.495175337186889;0.00649841361227987;-0.000777489623753354;0.00054365542332604;0.000127742064474156;1.22918005954522e-06;21625;0.000192495085979265;2.22790852097205e-05;200;300;0.4;0.5;1.75;3
0.394415193681837;-0.0205230375165918;-0.000895864645912167;0.00163124516918728;0.00278960563868774;-1.21687773607519e-05;10636;0.000539009586649922;2.2507860261255e-05;0.503499036608854;0.000431583426648939;0.00076529227475863;0.000372005061822291;0.000643090353892122;8.64887045782786e-08;21625;0.000142534279648344;4.91473335738123e-05;200;300;0.4;0.5;1.75;3
0.40619907233296;0.0223718653115003;0.00112212557285433;0.00134640814500929;0.00275960147715265;1.27504340555651e-05;10636;0.000666297299800652;0.000163910925782788;0.502119460500954;0.0140978868972208;0.00149530550180564;0.000667589796315385;0.00261582624999326;2.60303763046372e-06;21625;0.000205258511056804;0.000122024619613235;200;300;0.4;0.5;1.75;3
0.403441143286953;0.0181372305560053;0.000898548078145746;0.00194816025867769;0.00302536107450002;1.05305294008614e-05;10636;0.000629443455448206;0.000186402118309946;0.500832369942188;0.00344085854062497;-0.000575007656062701;0.000366881481316713;0.000464354081464894;6.38095518572621e-07;21625;0.00012045810823482;3.22074198823212e-06;200;300;0.4;0.5;1.75;3
0.399053528895577;0.0193671932258953;-0.000246468884854078;0.0015235310880961;0.00734587583981165;1.14678825085659e-05;10636;0.000512531637271027;3.07047570189813e-05;0.500516377649317;-0.0192419293540764;-0.000897559304380151;0.000762622854887456;0.000521751333698954;-3.54648055364065e-06;21625;0.000273494919616508;2.61917355833642e-06;200;300;0.4;0.5;1.75;3
0.40297104174502;-0.023794507146322;0.000221381485428521;0.00193990005116658;0.0118842339837427;-1.37284426810319e-05;10636;0.000559007902858096;0.000171671172984402;0.501071290944115;0.00408828605866892;-0.00103567268784722;0.000688403266027883;0.000404244067758682;7.55651369762495e-07;21625;0.000252376505412441;5.84198414861867e-06;200;300;0.4;0.5;1.75;3
0.399257239563748;-0.0365333464451096;0.000488060383936984;0.00110330640009664;0.00183343767778349;-2.12597670433713e-05;10636;0.000476602848894093;9.06456933341667e-05;0.497926782273594;0.0176214738589748;-0.000504774469742464;0.000691006492484393;0.000699280316063869;3.30482131663335e-06;21625;0.000236936794928362;3.03360094770464e-05;200;300;0.4;0.5;1.75;3
0.40051084367557;-0.0405496575214498;0.000595193442933533;0.00270028253725725;0.010336004134488;-2.36931468145198e-05;10636;0.00100027885214273;0.00031052793927259;0.50139499036608;-0.0108045341798807;-0.000832107694176165;0.000506663529268934;0.0020815695765804;-1.96785772789087e-06;21625;0.000174266178209426;1.94815153428856e-06;200;300;0.4;0.5;1.75;3
0.404099285445659;0.00579165987988177;0.000774349340306522;0.00220727060036869;0.00337293268794238;3.33993777516425e-06;10636;0.000708415012227633;0.000232751291793333;0.497102119460492;-0.0149716644482487;-0.000205002481881987;0.000786277855797854;0.00488558428716479;-2.74425745052404e-06;21625;0.000271884863074294;4.39439773892167e-05;200;300;0.4;0.5;1.75;3
0.400980945217503;0.00605336324917031;0.00026922146234429;0.00404358698471922;0.00510520524733241;3.60584950360408e-06;10636;0.00109289081981787;0.000141914886601501;0.500238921001917;0.0165319993731384;0.000479873164110663;0.000548277651995655;0.000464223755447116;3.05680035836179e-06;21625;0.000178339478380823;6.36191822175225e-05;200;300;0.4;0.5;1.75;3
0.398458066942462;0.0264114445874272;0.000367868042755616;0.00352492623800118;0.00281290545493737;1.56404357974812e-05;10636;0.00101138591044373;0.000319961977907773;0.498620423892091;-0.0315136385386004;-0.000861639741652426;0.00118371668366394;0.00347554449312477;-5.85234206462043e-06;21625;0.000279222428287595;2.16715867630976e-05;200;300;0.4;0.5;1.75;3
0.400996615268901;0.0665190878974824;0.000683046503907042;0.00181866816537816;0.00415954843190281;3.89049506788862e-05;10636;0.000531126067079084;0.000124742819242964;0.499098265895945;0.00741642853575891;-0.000639297747410805;0.000945392868964723;0.00161442647477332;1.39596125575993e-06;21625;0.000256814937629738;1.76449466199138e-05;200;300;0.4;0.5;1.75;3
0.397862604989347;0.00636974737471544;-0.00069342089667763;0.00196411473561589;0.00192237357319097;3.78520564881128e-06;10636;0.000637337399510166;9.75619327643151e-05;0.501826589595367;-0.00218719736483941;-0.000348321758537209;0.000302842335263772;0.000992565198997592;-4.00949422359344e-07;21625;0.000107662399954249;8.74907565202416e-06;200;300;0.4;0.5;1.75;3
0.397282813087629;0.0165817991447022;-0.000648051579007499;0.00224082256987514;0.00464540520192899;9.89147724676165e-06;10636;0.000625777936028962;1.25045959155178e-05;0.500886319845848;-0.0115048019858511;-0.000905261256310816;0.000514874804576818;0.000231280172439634;-2.12005481615203e-06;21625;0.000195284221391555;3.70046858227771e-06;200;300;0.4;0.5;1.75;3
0.399539300488908;-0.00739813406936115;0.000794479226515185;0.00250522541800961;0.00396879721264864;-4.32620188524877e-06;10636;0.000822192936286363;0.000179347935731714;0.497379576107891;-0.0097460235220166;-0.00105723903822934;0.000597849576544012;0.000965023250526939;-1.82153523395742e-06;21625;0.000224615248981473;3.12333944674623e-06;200;300;0.4;0.5;1.75;3
0.397611884166982;0.0138375486760962;0.0010384088426263;0.00210669525340213;0.0223131053473341;8.24779514152637e-06;10636;0.000682422477136346;0.000224422416051601;0.499907514450858;-0.0273881118082188;-0.000305859589518678;0.000739255593911846;0.00276030707832451;-5.0655429687162e-06;21625;0.000201781879901988;3.70814234914738e-05;200;300;0.4;0.5;1.75;3
0.402641970665666;0.00161933163991973;0.000675753589273784;0.00182668104792379;0.00248801362352275;9.39204076979409e-07;10636;0.000579320523781665;0.000175643327086898;0.50080154142581;0.0186957980031623;0.00404660138517716;0.000794657085682003;0.00107397280098403;3.50212740895805e-06;21625;0.000227704519749018;0.000280519522715465;200;300;0.4;0.5;1.75;3
0.399413940077726;-0.0539395513315094;0.000995998624542035;0.00260103395090984;0.00963261325242866;-3.17488977262423e-05;10636;0.000655647948561998;0.000258888090742907;0.498874759152207;-0.00824561578628629;0.000137120094226788;0.000579996578320316;0.00170589564720601;-1.52466889771884e-06;21625;0.000165139853012679;3.95953340047179e-05;200;300;0.4;0.5;1.75;3
0.400557853829763;-0.00702150689321295;0.00100226506801916;0.00196614011249955;0.00170570564149139;-4.09214234486455e-06;10636;0.00061779668809731;0.000201478105880037;0.50006936416184;0.0118887804864625;-0.000801632524184695;0.000689704204130043;0.000930467284646764;2.20853859063228e-06;21625;0.000233985448257873;8.00665016777123e-06;200;300;0.4;0.5;1.75;3
0.400526513726968;-0.0196113347560415;0.00149937281535636;0.00136065795983744;0.00632832236624046;-1.14725263732703e-05;10636;0.000443002982074074;0.000237230803565569;0.502412331406541;-0.0109723638915504;-0.000157968810991236;0.000781461082936193;0.000325865226190196;-2.00190906983125e-06;21625;0.000179163029272557;2.11955530036372e-05;200;300;0.4;0.5;1.75;3
0.399633320797295;0.010375362453961;0.000336644040875691;0.00161873992295103;0.0129407296612416;6.14595255894339e-06;10636;0.000496315643505782;8.13027155751247e-05;0.50013872832369;0.00544208048002174;-0.000746984079792729;0.000493879515544515;0.000831486208869787;1.03783391512513e-06;21625;0.000184186840116983;7.79510408902144e-06;200;300;0.4;0.5;1.75;3
0.398364046634075;0.0528575307127585;-0.000574371040602584;0.0023291482259813;0.00812651772079497;3.16244974243286e-05;10636;0.000572208152420358;2.42275145881358e-05;0.501132947976869;0.0352069140835118;0.000947925178831938;0.00063104790085847;0.00100928455152448;6.5460114461123e-06;21625;0.00021928491850701;0.000107093187020195;200;300;0.4;0.5;1.75;3
0.398003635451927;0.00450670463273003;0.00136638255550631;0.00285051082661172;0.00424797116148035;2.74425758619854e-06;10636;0.000921923141320593;0.000278211148339152;0.500516377649317;-0.0137155559977342;-0.000750470620253536;0.000542400309183592;0.000178196423962853;-2.46648038878592e-06;21625;0.000150794556312199;1.57581968200853e-05;200;300;0.4;0.5;1.75;3
0.395903848564625;0.0514207897228329;-0.000440843522380213;0.00200825831301739;0.00144289984923737;3.1038357343207e-05;10636;0.000653980204785212;1.1857178699562e-05;0.498535645472053;-0.00118813816451279;-0.00082860593717784;0.000437330181899449;0.00106391627566712;-2.2104198566441e-07;21625;0.000170548371773776;3.09134947662639e-06;200;300;0.4;0.5;1.75;3
0.397987965400529;0.00813462853068034;0.000210891028381685;0.00216955327560335;0.00874796879578772;5.20502148830997e-06;10636;0.000493870394932564;0.000119817714033882;0.501055876685925;0.0210801721342301;0.000398207473578331;0.000680056068937863;0.00171305060156691;3.89100590198557e-06;21625;0.000221503955598808;5.12123410481962e-05;200;300;0.4;0.5;1.75;3
0.402783001128246;-0.0147697332737177;-0.00047801629030365;0.00165755106596048;0.00181143193608812;-8.39187342965702e-06;10636;0.000572212053705694;3.97376139980165e-05;0.501171483622342;-0.00133544029359352;-0.000528607215117134;0.000398341441120802;0.000620253920713058;-2.43697870168529e-07;21625;0.000147007330643452;1.67402434948093e-06;200;300;0.4;0.5;1.75;3
0.40113764573148;-0.000549525844247025;0.000349559253196615;0.00165036882142338;0.00278220749943143;-2.86170503274101e-07;10636;0.000516414233184361;0.0001210508661516;0.501317919075135;-0.0103593359761765;-0.000158852053759245;0.000590692065816774;0.000613845347732109;-1.90109363070597e-06;21625;0.000210182754917089;3.80535808178054e-05;200;300;0.4;0.5;1.75;3
0.404099285445659;-0.0112813728171716;0.0014433209141032;0.0019126975263463;0.000517576541875624;-6.4844927195926e-06;10636;0.000448400925354898;0.000213791237410523;0.499198458574172;0.00376564706734323;-0.000511224626833064;0.000585339592026666;1.63759212854231e-05;6.98774840828089e-07;21625;0.000214954097037132;1.72110790459829e-05;200;300;0.4;0.5;1.75;3
0.398693117713429;-0.0323419470643235;-0.000689640289213757;0.00219523270612034;0.0128142657133669;-1.88968741070934e-05;10636;0.000676100971707448;3.18533502825935e-05;0.50111753371868;0.0486380521520153;0.00363132941220745;0.00103955646141918;0.000966898636183418;8.96221909529348e-06;21625;0.000215312940109995;0.000250577445088032;200;300;0.4;0.5;1.75;3
0.40184279804438;0.00567547070654245;-0.000683651226212367;0.00102972094630079;0.00169117794837385;3.46241900630224e-06;10636;0.000424777850601363;2.08366923988578e-05;0.501179190751436;0.0125496718472155;-0.00092337637572421;0.000860517441613085;0.000246059351070908;2.31045181517796e-06;21625;0.000284874460103069;1.04475758656881e-05;200;300;0.4;0.5;1.75;3
0.406152062178767;0.0178743054625742;-0.00102288826231809;0.00219088952781684;0.00180117081842504;1.01876631330879e-05;10636;0.000743727395991874;1.37398335477476e-05;0.502589595375714;-0.0161454633880151;-0.000875095881837426;0.0006843274061286;9.16012791117219e-05;-2.95529017400971e-06;21625;0.000223156101013558;7.85051934863008e-06;200;300;0.4;0.5;1.75;3
0.397094772470856;0.000881284349523181;-0.000721407187425968;0.00140759891051367;0.00348357120403989;6.17530842506867e-07;10636;0.000552711370729236;1.6633774720392e-05;0.501857418111744;0.00971003739886068;0.00287317740633379;0.000583745840271597;0.000645429238238425;1.79739103510448e-06;21625;0.000155269382877113;0.000154399286533865;200;300;0.4;0.5;1.75;3
