hateta3_wq_J;var_wq_J;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_full
-0.0340556079930878;0.000368085556991698;1;0.00414574663252701;-0.000721934202637754;0.000682835098252198;0.000303436267653637;1.73799438833834e-05;100;1;1.2;251;0.00139764212346505;4.97070454833434e-06
-0.0208810775574242;0.000365927032562248;1;0.00903892044316857;0.00326554581564287;0.000625857688932304;0.000296673474152876;3.60508254986046e-05;100;1;1.2;251;0.00132553587752911;1.0298979697776e-05
0.0172973658398962;0.000372640276284362;1;0.0233197611649523;0.00244762901771068;0.000959486192059219;0.000330836548038483;9.31338521147894e-05;100;1;1.2;251;0.00127278316085435;7.83706298622951e-06
-0.0100908248542869;0.000417977824607519;1;-0.00487891714632777;0.000619910627762922;0.000730511844724511;0.000328362379501692;-1.94375137345459e-05;100;1;1.2;251;0.00129354508727331;7.42350678112098e-06
0.0271890247262192;0.000399740618525441;1;0.019001439099952;8.99554358589539e-05;0.00105129434939827;0.000376259105257435;7.59769957129045e-05;100;1;1.2;251;0.00170744793322927;7.11639149905441e-06
-0.00888466017335332;0.000472127143696669;1;0.0124241754146693;-0.00229585098690734;0.00067139614587003;0.000315135187515731;4.95098720644299e-05;100;1;1.2;251;0.00123538531684352;3.23994217825346e-06
0.0396298567131137;0.000453100067229245;1;-0.038227263441809;-0.00186255536829538;0.000721708504426526;0.00031389706028553;-0.000152213873535802;100;1;1.2;251;0.00121584168577178;5.80363177001086e-06
-0.00947110430097709;0.000380990170847137;1;-0.0268307747363316;-0.000567890675515564;0.000971682813752504;0.000345558473335367;-0.000103988027470417;100;1;1.2;251;0.00111744081858974;6.48762970175933e-06
-0.0115216850250541;0.000400646128858508;1;0.00659975649130297;0.000805796108490661;0.000559328272982712;0.000285652566031579;2.65072721086248e-05;100;1;1.2;251;0.00100014543363431;6.60620462858943e-06
-0.0205449327044302;0.000342985117046365;1;-0.0190204029016689;-0.000617756468006377;0.000771214074066488;0.000297373319110335;-7.48583250361046e-05;100;1;1.2;251;0.000964010915342315;5.56881950767289e-06
0.00174907494043138;0.000462005737813674;1;0.00645262481201275;0.000966146765789477;0.000986516268068376;0.000333709920667204;2.57214966456955e-05;100;1;1.2;251;0.00144205556371839;8.55142588808093e-06
-0.0389874090332059;0.000420427962211178;1;-0.0219445549906376;-0.000589411900196773;0.000908842852630284;0.000348808470721741;-8.37691560640874e-05;100;1;1.2;251;0.00145903639541341;5.00320199714333e-06
0.0161861258622195;0.000425399090644428;1;0.0226078716618436;-0.000125844548159946;0.000637626498467702;0.000317888288950557;9.01609374261719e-05;100;1;1.2;251;0.00146244749914983;7.91741062989447e-06
0.020051111663792;0.000480133709757382;1;-0.00267016625725075;-0.000521086662464621;0.000912895500349441;0.000369545304970241;-2.08913058913521e-06;100;1;1.2;251;0.00152322621350804;7.42138797248798e-06
0.0161174854569629;0.000353054729275976;1;-0.0140887310804734;0.0010269587611641;0.00092602393374837;0.000309156342785718;-5.3233738156112e-05;100;1;1.2;251;0.00129221018253963;6.8856951816431e-06
-0.00591973998192537;0.000440732129937388;1;-0.00971037699374076;-0.000975572357105562;0.000560865340929438;0.000309003905408711;-3.4089986961814e-05;100;1;1.2;251;0.0011515891381605;4.39789706210629e-06
-0.0378778043952671;0.000421082218876524;1;-0.0224676502629268;-3.77706052000431e-05;0.000867188576437937;0.000303647934882812;-8.87154955260387e-05;100;1;1.2;251;0.00111914093678567;5.50166985236526e-06
-0.0139713076642296;0.000369161854149909;1;-0.00154660875970886;0.0008486572174481;0.00078492092060699;0.000316373118922442;-6.15955457020956e-06;100;1;1.2;251;0.00135090401350752;6.54319785121882e-06
-0.0266700250763267;0.000417437232669331;1;-0.0127664426081988;0.00265464870030128;0.000748362809693286;0.000327499560385871;-4.76693211479565e-05;100;1;1.2;251;0.00116953655708803;5.62959936110206e-06
0.00710231550556568;0.000434213017490843;1;-0.0160571119792775;-0.00259968060710441;0.000666601049778395;0.000333538294588352;-6.23798765795723e-05;100;1;1.2;251;0.0013097755473928;4.22409043315108e-06
0.0182646333618813;0.000364099326529309;1;0.0111812029139097;-0.00165448080186236;0.00072644565062936;0.000326040206845588;4.57292224423155e-05;100;1;1.2;251;0.00137327619573555;4.76652826577726e-06
-0.0220594737113145;0.00045584433710323;1;-0.0217347652638246;-0.000615198008862875;0.000734742276655004;0.00034949564720922;-8.65727767381015e-05;100;1;1.2;251;0.00132936112364814;3.96704092813853e-06
-0.00869325792126383;0.000458585038413135;1;-0.0191688844912946;-0.00171011688165425;0.000652427953733639;0.000321813754270844;-7.62627365658284e-05;100;1;1.2;251;0.000992859663495127;5.32954742543382e-06
0.0228832219782616;0.000319568600096473;1;0.0248566486664227;0.00111855896017503;0.000614129269919463;0.000340079260962276;9.97365293921377e-05;100;1;1.2;251;0.00136722565294186;8.09531402317152e-06
-0.021287892525943;0.000423384569936641;1;-0.0164981204226597;-0.00125913975958595;0.000755807284078385;0.000343523093322726;-6.28908115994803e-05;100;1;1.2;251;0.00134036700595493;6.19772362821606e-06
-0.0401109622665118;0.000351495620380308;1;0.00547699889959098;0.00180086150778489;0.00086473213701977;0.000364908415591073;2.52847482255655e-05;100;1;1.2;251;0.00188298041467217;9.67017296720536e-06
0.0242260866978847;0.00036727563947469;1;-0.00358018812613429;-0.00201403954686583;0.000885395999142487;0.000334173962046386;-1.42470919680793e-05;100;1;1.2;251;0.00129256612367275;3.96994263363326e-06
-0.0195695410690724;0.00033658392489682;1;-0.0342975002400999;-0.00185812334714769;0.00047173140388564;0.000277998464510545;-0.000136225628752171;100;1;1.2;251;0.00117235912144961;5.28208075893275e-06
0.0207348573656783;0.000388073759630058;1;0.0023509186237527;-0.0010284616873923;0.000614069124166922;0.000318138263268191;9.81546152351995e-06;100;1;1.2;251;0.00119702447957623;4.24441000741399e-06
