hateta3_wq_J;var_wq_J;hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_full
-0.0161807831296902;0.000171870886163853;1;0.00515299911779875;-0.000583570177202311;0.00186006857094987;0.00056215149589535;9.05592605828728e-06;200;1;1.2;577;0.000562027275903351;6.65128932295401e-07
0.00541114687206297;0.000177852302298216;1;-0.0363673668784681;-0.000313900142104427;0.0015676710126257;0.000491402873485994;-6.29312077483531e-05;200;1;1.2;577;0.000491000849628849;6.84190682884185e-07
0.00789739623902695;0.000177766231843263;1;-0.0195076909389828;0.000334912181501813;0.0018576272357198;0.000568626474794125;-3.10927553705214e-05;200;1;1.2;577;0.000565157111387665;6.37373310588698e-07
0.0320829975701613;0.000174485128626842;1;0.00286018965488049;0.00120973766393121;0.00185815075726135;0.000533580196691988;5.02550741737788e-06;200;1;1.2;577;0.000533730677026216;8.52241536496317e-07
-0.00901341103600058;0.000177369333766609;1;0.0209795135952275;0.00018073393665114;0.00205501496266507;0.00058059534442897;3.64920270224675e-05;200;1;1.2;577;0.000580979076967769;7.96329703432338e-07
-0.0328059413456342;0.00017415395697662;1;0.0143409827870494;-0.000495191962878772;0.00203809951595314;0.000551772368895768;2.50936619032552e-05;200;1;1.2;577;0.00055096602899003;8.20263527817677e-07
0.00913556566017172;0.000153444628382967;1;0.035230935495326;-0.000531649198290703;0.00190342586988997;0.000590607951545968;6.10687582285621e-05;200;1;1.2;577;0.000590634198448712;6.14259350495553e-07
-0.00628221143424899;0.000169430686168068;1;0.0471309473488161;0.000251624587900921;0.00234808467172676;0.000613607891430855;8.16894825634255e-05;200;1;1.2;577;0.000613770123133548;7.58993531778005e-07
-0.00675033216566828;0.00016961109550183;1;-0.0365494515290243;0.000359474245115032;0.00184288236135992;0.000608214739806644;-6.31478478967663e-05;200;1;1.2;577;0.000605630643039682;8.37519676333272e-07
-0.00883982869982624;0.000176066076167798;1;0.0121204952805216;-0.000282378874937474;0.00224292011301476;0.000630470947866353;2.29497451807721e-05;200;1;1.2;577;0.000630143729011858;5.92153612564014e-07
-0.00036137209192126;0.000188781819506134;1;0.00774645376460944;-0.00140174318175352;0.00213524185269056;0.000568766085861224;1.35999918978616e-05;200;1;1.2;577;0.000570065594959835;4.27528579508853e-07
-0.0108534810702556;0.000184996746306357;1;0.00487686024183708;0.000297608518927707;0.00147247680992969;0.000512788063796534;9.32678632199267e-06;200;1;1.2;577;0.000512797564979831;8.51295980610859e-07
0.00680990941510809;0.00019459398239905;1;0.0210558533246258;-0.000283589000380683;0.00189441309815343;0.000529277641724496;3.74397860368646e-05;200;1;1.2;577;0.000528781013187837;6.83703874449699e-07
-0.00058762887197465;0.000213270362992653;1;0.0126019942052492;9.28500504269407e-05;0.00175845448782903;0.000622367692150147;2.18970139959639e-05;200;1;1.2;577;0.000621605387226609;7.31598189684776e-07
-0.0147864606619425;0.000205536955774966;1;-0.0176881324031842;0.000125948059913125;0.00188523731223866;0.000678848806372857;-3.04664816613327e-05;200;1;1.2;577;0.000677812919203046;7.56286529201615e-07
-0.0130144669456388;0.000165353279691346;1;-0.0321520957245123;-0.000344454846463888;0.00186335310856754;0.00059494690660875;-5.57129773996519e-05;200;1;1.2;577;0.000595090845387762;5.88080839975743e-07
0.00698061935055461;0.000180520723383047;1;0.00989900765123223;0.000582555355335283;0.00175838757167672;0.000582566458334257;1.71806404727899e-05;200;1;1.2;577;0.00058236593439026;8.88301480725185e-07
-0.00521398114142383;0.000184797959373828;1;0.00338126177144862;0.00016464882450645;0.00176045934538587;0.000515348176640737;6.0359449230907e-06;200;1;1.2;577;0.000516615621325146;6.79923399243185e-07
0.0141960676132506;0.000157616837822349;1;-0.0362491801808559;-0.000227298435122406;0.00191710801821007;0.000629540928224445;-6.24622349268374e-05;200;1;1.2;577;0.000627740195046774;5.71309578068276e-07
0.0168594550469873;0.000171636815198776;1;-0.0460450821560827;-0.000603101432575221;0.00240927103288505;0.000629321724861183;-7.97864249950319e-05;200;1;1.2;577;0.000629313130922757;7.03819538990121e-07
0.00355647426178045;0.000202782072711686;1;-0.0108997157389803;-0.000942862432815778;0.00264095290351456;0.000622845377768551;-1.85759451893728e-05;200;1;1.2;577;0.000622120501629002;5.52600276932601e-07
0.0020587093568001;0.000167698036709627;1;-0.00438699120508369;0.000629527044545126;0.00140739971098005;0.00052259313751384;-5.1622123969991e-06;200;1;1.2;577;0.000525778640542094;7.76780684323097e-07
