hatrho_J;hateta3_J;hateta3_full;var_source_Gamma1;var_source_Gamma2;var_source_Gamma3;n;rho;alpha;jn;var_source_Gamma1_2;var_source_Gamma1_full
0.198555221261125;0.367314001592544;0.0141271475374347;0.0292790882152814;0.0311326864854423;0.00139682350634525;200;0.2;1.75;10636;0.00625944554921921;0.00903626799250488
0.198664911620909;0.452422283118076;0.0155499450797425;0.033664019325721;0.143899890438248;0.00148203043739028;200;0.2;1.75;10636;0.00929260721772446;0.0114175343424903
0.20132882035853;0.388662421623471;0.0202752758252861;0.0405244240798551;0.0647169750748142;0.00145924891968534;200;0.2;1.75;10636;0.00878919112191877;0.0128033770217909
0.20280180518992;0.423725044048618;0.0152593836535301;0.0383761296838857;0.0390643733931255;0.00137437358309239;200;0.2;1.75;10636;0.00857586159163506;0.0102521034711473
0.203224896577659;0.409590782745828;0.0195790510126539;0.0285241405948829;0.0744329953466805;0.00150950459449107;200;0.2;1.75;10636;0.00697543669601917;0.0115510960115585
0.199840165475742;0.175586999810623;0.0111916041682122;0.0201035634229466;0.00256815510919738;0.000733388024598757;200;0.2;1.75;10636;0.00467446794357838;0.00555264305911665
0.197646358280054;0.59191035274111;0.0240398537464618;0.0574550002103877;0.0842145731861839;0.00248002554760843;200;0.2;1.75;10636;0.0133123995147848;0.0145188916033068
0.204384480381094;0.383472913830259;0.0178159776342342;0.036767540349169;0.0197708057068416;0.00138795919162098;200;0.2;1.75;10636;0.0087704479789073;0.0114188763384652
0.2022376833396;0.385051103648124;0.0187841754006;0.0272170260988711;0.0212803650370885;0.0014950914970681;200;0.2;1.75;10636;0.00566058249640946;0.0108079201255198
0.199370063933809;0.365643072376266;0.0162293328633341;0.0658256966767907;0.00224009125790087;0.00118464057396326;200;0.2;1.75;10636;0.0120938784015711;0.0146436516312339
0.201501190923905;0.465628976168456;0.0212378437445375;0.0701078760522059;0.106093301941132;0.00168177465885725;200;0.2;1.75;10636;0.0127383303504355;0.0140941278463682
0.196251723705653;0.551267944274484;0.0217725368002182;0.0511917049398507;0.081708138230167;0.00219957207284745;200;0.2;1.75;10636;0.00966454068181517;0.0122493231023416
0.201501190923905;0.521545281654581;0.0257881715046385;0.0700741625244656;0.0346320754506733;0.0018620285113934;200;0.2;1.75;10636;0.0132937130156393;0.0246784972440862
0.201203459947347;0.40098017945984;0.0153362557132903;0.0412877305452076;0.0439571873098301;0.00122568559674616;200;0.2;1.75;10636;0.00766823141925949;0.0101658030055943
0.204541180895072;0.346136452329506;0.0117091062932807;0.0410300002604545;0.0183162809363861;0.00100174421598583;200;0.2;1.75;10636;0.00845077608493758;0.00960690989908181
0.201501190923905;0.31062944835242;0.0162964089652458;0.0334443377155187;0.0218785478081387;0.00110025509325172;200;0.2;1.75;10636;0.00750068493781909;0.0109250074226158
0.200655008148426;0.713213940304426;0.0246088555057118;0.0572077993259696;0.0588916094996153;0.00253552142713016;200;0.2;1.75;10636;0.0117622921959644;0.0162247423523117
0.199918515732731;0.288988439959181;0.0147990205180943;0.0409703374381712;0.049731958357226;0.00110561506317911;200;0.2;1.75;10636;0.00882377225589238;0.00918049233919066
0.198884292340478;0.266801706741417;0.0176755989194057;0.0218774430286661;0.0306370665264707;0.00110845149448778;200;0.2;1.75;10636;0.00553314632374242;0.0106538377532534
0.199589444653377;0.828452198062678;0.0217907573294723;0.152037046320905;0.188082415024775;0.0025560422048166;200;0.2;1.75;10636;0.0243265932636631;0.0238193597429963
0.1987275918265;0.458310708535937;0.0207986088127719;0.0366755004562313;0.0537649820862697;0.00208159658921123;200;0.2;1.75;10636;0.00841306604550937;0.0120722238144172
0.200325937069072;0.695592479905371;0.0219386495983773;0.0967837059176326;0.111451092138929;0.00235627691650888;200;0.2;1.75;10636;0.017790711072815;0.0187422302324445
0.198649241569511;0.641891997908343;0.0243201759721933;0.0979167370985147;0.0176295348841842;0.00242237025175427;200;0.2;1.75;10636;0.0153220141436812;0.0230721685489596
0.197552337971668;0.384759850068619;0.015624195225082;0.0325189134948747;0.0778532160539536;0.00148269265147883;200;0.2;1.75;10636;0.00694152425933509;0.0089728186582242
0.197489657766076;0.426641479334387;0.0198446989107769;0.0453837353441274;0.0515022621858855;0.00182678068442887;200;0.2;1.75;10636;0.00895212277643777;0.0157471251894955
0.200294596966277;0.589684948774147;0.0199872661273444;0.134370662277217;0.0593999555056522;0.00176435674816773;200;0.2;1.75;10636;0.0276965927546229;0.0199127473380138
0.199824495424344;0.459129504762639;0.0131500627749634;0.027541523165061;0.123490331952222;0.00141847492434171;200;0.2;1.75;10636;0.00605043404699392;0.00665252571693322
0.199323053779615;0.545759749140016;0.0181319597305353;0.0440121023945917;0.0114121344639709;0.00212417508363003;200;0.2;1.75;10636;0.00892353643270309;0.00796863189575608
0.201986962517236;0.592100517334956;0.018763434036191;0.0513997906294895;0.0222988658597925;0.00192159818936086;200;0.2;1.75;10636;0.00940729940546798;0.0103213359740804
0.204149429610128;0.240299922596284;0.0174420988173826;0.0190865585237118;0.0246362545096943;0.00101237663529126;200;0.2;1.75;10636;0.00450849422917279;0.0104429039325322
0.200686348251221;0.7538683689417;0.0294551424785337;0.113701886355023;0.290589684461685;0.002828590421187;200;0.2;1.75;10636;0.0192630473858019;0.0373337809115177
0.198852952237682;0.561478235853542;0.020481472072426;0.063342706149966;0.021159487885535;0.0019387583599094;200;0.2;1.75;10636;0.0118892491071013;0.0156388659238632
0.198476871004136;0.253079508075751;0.0136336106208516;0.0149079690235005;0.00274449240805686;0.00100733824449718;200;0.2;1.75;10636;0.00416831314372661;0.00563094713261055
0.199636454807571;0.723384782450727;0.0209965632992558;0.076708139516848;0.00869549922591115;0.00231166080792739;200;0.2;1.75;10636;0.0123013345098279;0.0153846840761736
0.200811708662403;0.561746380887389;0.0174658934231207;0.0608328089103403;0.0377893304189977;0.00182664862095207;200;0.2;1.75;10636;0.0091297146232893;0.0134468884886
0.195577911495549;0.630095609887153;0.0252515804252299;0.104690792569418;0.056648352402634;0.0023728939204024;200;0.2;1.75;10636;0.0160835387952486;0.0322984858034366
0.199040992854455;0.574288827055356;0.0171850754787643;0.0656984049117752;0.0863962809198525;0.00170719437650062;200;0.2;1.75;10636;0.0158145578483298;0.0139940670451383
0.198962642597467;0.732817158114324;0.0267263414356407;0.101427986502736;0.026010818026121;0.00282479468604086;200;0.2;1.75;10636;0.0149832274590821;0.0223969303714211
0.201266140152939;0.343966374863746;0.0168133398075729;0.0244553479987114;0.0492502281272171;0.001260248613362;200;0.2;1.75;10636;0.00486172400364556;0.00786086297792906
0.197379967406292;0.485896190239208;0.018763188782901;0.0941253828787537;0.028647253123913;0.00164652166086156;200;0.2;1.75;10636;0.0131337427015417;0.016715695645767
0.199887175629935;0.386049680350482;0.0186698967164655;0.0460208248397102;0.111257248868709;0.00154270020805083;200;0.2;1.75;10636;0.0114352819955678;0.010776182512185
0.196142033345868;0.319017998009191;0.00851678172835088;0.0182676251514416;0.0152603203571563;0.000995380661523506;200;0.2;1.75;10636;0.00377688094101516;0.00391297747715233
0.199949855835526;0.399094924063484;0.0156630664427498;0.0223507148503076;0.0100163976628282;0.00155544717355058;200;0.2;1.75;10636;0.00649333197893053;0.00631056903662571
0.197442647611883;0.472452073423826;0.0154760336235562;0.0440566869560462;0.0386916370312197;0.00148595243189759;200;0.2;1.75;10636;0.00788358437819543;0.0102717758753449
0.201219129998745;0.45038501933783;0.0170294773317481;0.0319405961108708;0.0227512378395114;0.00143546005012241;200;0.2;1.75;10636;0.00694298275448367;0.0108686974007934
0.20005954619531;0.701265054722678;0.0224492363720444;0.0931645296142097;0.0182896032492273;0.00233491497322657;200;0.2;1.75;10636;0.0202365397888022;0.0177549974388347
0.200639338097028;0.597013928467662;0.0194488465468086;0.0466893621485307;0.00844860883166449;0.00181175162581266;200;0.2;1.75;10636;0.0077563483866736;0.0148564896169083
0.195844302369311;0.218687729827813;0.0130130479077887;0.0200497438243415;0.0088383094147649;0.000855612266252904;200;0.2;1.75;10636;0.00503506775555186;0.00883211728426044
0.201939952363043;0.624113322419821;0.025206218766351;0.0722362209317207;0.047603726512715;0.00266633635524235;200;0.2;1.75;10636;0.0147680514609675;0.0169191582856369
0.200419957377459;0.787607119157757;0.0283806065965705;0.0863715343917852;0.105139006229092;0.00285687446924343;200;0.2;1.75;10636;0.0158522150755974;0.0225186963574024
0.204776231666039;0.651768976574608;0.025022066384125;0.0544556940538083;0.113015356953213;0.00207795066589291;200;0.2;1.75;10636;0.0107585378510461;0.0240020598868987
0.202033972671429;0.390157122872446;0.0186072888130621;0.04207058827045;0.119891560980892;0.0014254784199448;200;0.2;1.75;10636;0.00838231249799086;0.0141040469565391
0.201704901592076;0.568475063307138;0.0214329383947603;0.0756483867664598;0.261527435517311;0.00192619974710149;200;0.2;1.75;10636;0.0170333659034784;0.0181206249248851
0.190328444277296;0.475551899826933;0.0192326880945653;0.0615336039759066;0.110343475975702;0.00204494484498679;200;0.2;1.75;10636;0.010372474032445;0.0122970123593079
0.198978312648865;0.401121956309615;0.0201132733219771;0.0330720173251915;0.0344694872146567;0.00161016409177447;200;0.2;1.75;10636;0.00782736890153133;0.0149780356273487
0.203475617400024;0.690710054849455;0.0220412884954554;0.061940978901655;0.0544161565136674;0.00215574826961284;200;0.2;1.75;10636;0.0103361806582183;0.013549669947888
0.200310267017675;0.32655803037497;0.0116937861900885;0.0207092945838138;0.0607521944150758;0.00114356309002911;200;0.2;1.75;10636;0.00626883590748888;0.00566747641060803
0.200466967531653;0.393501242282835;0.0183753752629988;0.0285448439656573;0.0565256241891517;0.00139442012735776;200;0.2;1.75;10636;0.00692457139072001;0.0103725528169821
0.199746145167355;0.530026535045127;0.0209335720510342;0.058110188989469;0.24720084297262;0.00200503484836595;200;0.2;1.75;10636;0.0114925241663223;0.0188692678336353
0.200796038611005;0.325497583768745;0.0134230812314616;0.0410849759953891;0.0429912905025037;0.00109688236599406;200;0.2;1.75;10636;0.00988446570389008;0.0113221633590361
0.196001002883289;0.789201398627459;0.0238614865820906;0.0930550049992046;0.0899683267303823;0.00290775461693274;200;0.2;1.75;10636;0.0169755538998101;0.016688059858275
0.196721825247586;0.379559445278435;0.01496347505202;0.0296807175748572;0.0533653662553605;0.00131791596118157;200;0.2;1.75;10636;0.00708718397260392;0.0102704600966722
0.201203459947348;0.462940125997172;0.0197118588118821;0.0522214776065867;0.079108874529779;0.0016723291271413;200;0.2;1.75;10636;0.00913321103400542;0.0162999581343154
0.199244703522627;0.426055313377398;0.0203141602198879;0.0308454437179273;0.105570832413668;0.00172331347718186;200;0.2;1.75;10636;0.00745938597044311;0.0121276223900358
0.206155196189042;0.292341096859868;0.0149782265476361;0.0266843359022218;0.0221426729301701;0.000869495419828782;200;0.2;1.75;10636;0.00612306129558391;0.0102000598722113
0.196659145041995;0.338222095842356;0.012572952866623;0.0255270447965147;0.0432442996470582;0.00119406983517467;200;0.2;1.75;10636;0.00669788961926565;0.00675849338203104
0.205309013413563;0.431118340494736;0.0207557660900435;0.0442659280887565;0.0671857137992369;0.00147398397936235;200;0.2;1.75;10636;0.0103965512277247;0.0159903103599405
0.199464084242195;0.42375059586094;0.0139606947331384;0.0327091406988916;0.0236347835606748;0.00123295897789117;200;0.2;1.75;10636;0.00726273898295117;0.0109241615365142
0.605569136266769;0.343618267053308;0.129220089361548;0.014748435259218;0.00908900875658094;0.000128999317694676;200;0.6;1.75;10636;0.00116034757440439;0.00785812469586182
0.597373699385736;0.296608164949283;0.1155483096841;0.0127076984427574;0.000583746216347568;0.000110320169204086;200;0.6;1.75;10636;0.0010635939030581;0.00814883687396998
0.604754293594085;0.745699936866735;0.236825961775163;0.0569352082181137;0.0186582119933111;0.000288605937547422;200;0.6;1.75;10636;0.00299639771712397;0.0198280255521491
0.599504826375832;0.450194228193888;0.165309045789657;0.020707573548046;0.0129522300162284;0.000180884339151138;200;0.6;1.75;10636;0.00147283926048797;0.0109463221241785
0.598392252726591;0.526403905347582;0.214532784262495;0.0368300584793914;0.0538416255045896;0.000209541089292265;200;0.6;1.75;10636;0.00260269916072312;0.0226786968222154
0.599442146170242;0.608833718770541;0.225336919023478;0.0332716625183064;0.0451094389572621;0.00026436877049074;200;0.6;1.75;10636;0.0021479577601711;0.0173901673626951
0.603077598094524;0.437690733368114;0.159598158118811;0.0192483425042134;0.0244092530876478;0.000170746066107848;200;0.6;1.75;10636;0.00127036554731957;0.0102316653704091
0.602074714805067;0.354125576905043;0.147783470075716;0.0156368979976893;0.00690449940490074;0.000136348688223796;200;0.6;1.75;10636;0.00125575731410724;0.0110428849216974
0.607841293719445;0.307813433003993;0.130487879951016;0.00919091003064205;0.00530648846850174;0.000124231181994479;200;0.6;1.75;10636;0.000692309427209924;0.00499839748799
0.597969161338852;0.474842181621555;0.155300165933999;0.0248375433971948;0.000800572805448937;0.0001713629701796;200;0.6;1.75;10636;0.00168092920885304;0.0112693118039715
0.60478563369688;0.491140761536164;0.163603205812927;0.0216388007067836;0.0209589651991238;0.000201254333566683;200;0.6;1.75;10636;0.00140092620821647;0.00941149312676892
0.604111821486776;0.5458196682407;0.176433072069366;0.0304193112414627;0.0140081458458094;0.000199484629642511;200;0.6;1.75;10636;0.00174907263432147;0.0102848873456867
0.601150181772598;0.561907194257645;0.194650840641472;0.0286014319568316;0.0199352443443302;0.000220671412858483;200;0.6;1.75;10636;0.00188612392810811;0.0143132257266621
0.60036667920271;0.44224748034625;0.128945857922999;0.032395738037729;0.0366672176045932;0.000164286112729503;200;0.6;1.75;10636;0.00195484522172944;0.00790284536200893
